03_hivemind/num_clients,03_hivemind/overshot_TBS,03_hivemind/eta_next_epoch_s,04_peers/peer_2_samples_accumulated,03_hivemind/global_samples_accumulated,03_hivemind/total_training_samples,03_hivemind/reached_TBS,04_peers/peer_4_epoch_oos,03_hivemind/optimistic_total_samples_per_second,03_hivemind/epoch_s,03_hivemind/undershot_TBS,04_peers/peer_1_epoch_oos,04_peers/peer_4_samples_per_second,03_hivemind/estimated_current_samples,_step,_timestamp,03_hivemind/num_peers,04_peers/peer_4_epoch,04_peers/peer_3_epoch_oos,03_hivemind/next_fetch_time_s,04_peers/peer_3_samples_per_second,04_peers/peer_4_samples_accumulated,04_peers/peer_2_epoch,03_hivemind/global_epoch,04_peers/peer_2_epoch_oos,04_peers/peer_1_samples_accumulated,04_peers/peer_3_samples_accumulated,03_hivemind/per_epoch_training_samples,03_hivemind/actual_total_samples_per_second,_runtime,04_peers/peer_1_epoch,04_peers/peer_3_epoch,03_hivemind/epoch_based_sps,04_peers/peer_1_samples_per_second,04_peers/peer_2_samples_per_second
0,,207.51,512.0,2048,,,0.0,147.5197164568287,,,0.0,35.68,2156,205,1681377575.0,4,1.0,0.0,10.0,38.6,448.0,1.0,1,0.0,448.0,512.0,,147.5197164568287,287,1.0,1.0,,34.53,38.87
0,,206.68,544.0,2240,,,0.0,147.27920383047484,,,0.0,35.64,2329,206,1681377577.0,4,1.0,0.0,10.0,38.59,480.0,1.0,1,0.0,480.0,544.0,,147.27920383047484,289,1.0,1.0,,34.46,38.83
0,,205.83,608.0,2432,,,0.0,147.04381246899663,,,0.0,35.52,2501,207,1681377578.0,4,1.0,0.0,10.0,38.56,544.0,1.0,1,0.0,512.0,576.0,,147.04381246899663,290,1.0,1.0,,34.41,38.78
0,,204.88,640.0,2560,,,0.0,146.88531706286705,,,0.0,35.48,2674,208,1681377579.0,4,1.0,0.0,10.0,38.53,576.0,1.0,1,0.0,576.0,640.0,,146.88531706286705,291,1.0,1.0,,34.27,38.77
0,,204.06,672.0,2784,,,0.0,146.6348705704608,,,0.0,35.43,2846,209,1681377580.0,4,1.0,0.0,10.0,38.5,608.0,1.0,1,0.0,608.0,672.0,,146.6348705704608,292,1.0,1.0,,34.21,38.75
0,,203.09,736.0,2912,,,0.0,146.48258187632106,,,0.0,35.34,3019,210,1681377581.0,4,1.0,0.0,10.0,38.46,672.0,1.0,1,0.0,640.0,736.0,,146.48258187632106,293,1.0,1.0,,34.13,38.71
0,,202.12,768.0,3104,,,0.0,146.33186577310215,,,0.0,35.28,3192,211,1681377583.0,4,1.0,0.0,10.0,38.45,704.0,1.0,1,0.0,672.0,768.0,,146.33186577310215,295,1.0,1.0,,34.07,38.69
0,,201.23,832.0,3296,,,0.0,146.1213024199972,,,0.0,35.25,3364,212,1681377584.0,4,1.0,0.0,10.0,38.44,736.0,1.0,1,0.0,704.0,832.0,,146.1213024199972,296,1.0,1.0,,33.99,38.65
0,,200.26,864.0,3456,,,0.0,145.97026784712102,,,0.0,35.16,3536,213,1681377585.0,4,1.0,0.0,10.0,38.42,800.0,1.0,1,0.0,768.0,864.0,,145.97026784712102,297,1.0,1.0,,33.9,38.65
0,,199.24,928.0,3616,,,0.0,145.85415914675173,,,0.0,35.11,3708,214,1681377586.0,4,1.0,0.0,10.0,38.4,832.0,1.0,1,0.0,800.0,896.0,,145.85415914675173,298,1.0,1.0,,33.84,38.62
0,,198.13,960.0,3744,,,0.0,145.79837801925117,,,0.0,35.09,3881,215,1681377587.0,4,1.0,0.0,10.0,38.39,864.0,1.0,1,0.0,832.0,960.0,,145.79837801925117,299,1.0,1.0,,33.78,38.6
0,,197.19,992.0,4000,,,0.0,145.62790306175665,,,0.0,35.05,4052,216,1681377588.0,4,1.0,0.0,10.0,38.39,896.0,1.0,1,0.0,864.0,992.0,,145.62790306175665,300,1.0,1.0,,33.77,38.59
0,,196.11,1056.0,4128,,,0.0,145.55897146501704,,,0.0,35.02,4223,217,1681377590.0,4,1.0,0.0,10.0,38.39,960.0,1.0,1,0.0,928.0,1056.0,,145.55897146501704,302,1.0,1.0,,33.65,38.56
0,,195.04,1088.0,4320,,,0.0,145.47069954102074,,,0.0,35.02,4396,218,1681377591.0,4,1.0,0.0,10.0,38.37,992.0,1.0,1,0.0,960.0,1088.0,,145.47069954102074,303,1.0,1.0,,33.61,38.56
0,,193.92,1152.0,4480,,,0.0,145.4226968518359,,,0.0,35.0,4567,219,1681377592.0,4,1.0,0.0,10.0,38.35,1024.0,1.0,1,0.0,992.0,1152.0,,145.4226968518359,304,1.0,1.0,,33.57,38.55
0,,192.81,1184.0,4672,,,0.0,145.36351187010618,,,0.0,34.99,4741,220,1681377593.0,4,1.0,0.0,10.0,38.34,1088.0,1.0,1,0.0,1024.0,1184.0,,145.36351187010618,305,1.0,1.0,,33.54,38.55
0,,191.64,1248.0,4832,,,0.0,145.3467928711662,,,0.0,34.99,4914,221,1681377594.0,4,1.0,0.0,10.0,38.32,1120.0,1.0,1,0.0,1088.0,1216.0,,145.3467928711662,306,1.0,1.0,,33.53,38.52
0,,190.43,1280.0,4960,,,0.0,145.361927600586,,,0.0,35.0,5087,222,1681377596.0,4,1.0,0.0,10.0,38.31,1152.0,1.0,1,0.0,1120.0,1280.0,,145.361927600586,308,1.0,1.0,,33.52,38.51
0,,189.25,1312.0,5184,,,0.0,145.3603881615606,,,0.0,35.0,5259,223,1681377597.0,4,1.0,0.0,10.0,38.3,1184.0,1.0,1,0.0,1152.0,1312.0,,145.3603881615606,309,1.0,1.0,,33.55,38.51
0,,187.96,1376.0,5344,,,0.0,145.43607619979844,,,0.0,35.02,5432,224,1681377598.0,4,1.0,0.0,10.0,38.29,1248.0,1.0,1,0.0,1184.0,1376.0,,145.43607619979844,310,1.0,1.0,,33.56,38.48
0,,186.75,1408.0,5504,,,0.0,145.4482212309522,,,0.0,35.02,5606,225,1681377599.0,4,1.0,0.0,10.0,38.31,1280.0,1.0,1,0.0,1248.0,1408.0,,145.4482212309522,311,1.0,1.0,,33.62,38.48
0,,185.54,1472.0,5696,,,0.0,145.46596874526298,,,0.0,35.03,5779,226,1681377600.0,4,1.0,0.0,10.0,38.3,1312.0,1.0,1,0.0,1280.0,1440.0,,145.46596874526298,312,1.0,1.0,,33.64,38.47
0,,184.31,1504.0,5856,,,0.0,145.49307573207128,,,0.0,35.04,5952,227,1681377602.0,4,1.0,0.0,10.0,38.28,1376.0,1.0,1,0.0,1312.0,1504.0,,145.49307573207128,314,1.0,1.0,,33.68,38.47
0,,183.07,1568.0,6048,,,0.0,145.53554222111435,,,0.0,35.05,6125,228,1681377603.0,4,1.0,0.0,10.0,38.28,1408.0,1.0,1,0.0,1344.0,1536.0,,145.53554222111435,315,1.0,1.0,,33.71,38.45
0,,181.87,1600.0,6208,,,0.0,145.54861354357828,,,0.0,35.06,6298,229,1681377604.0,4,1.0,0.0,10.0,38.28,1440.0,1.0,1,0.0,1408.0,1600.0,,145.54861354357828,316,1.0,1.0,,33.76,38.44
0,,180.62,1632.0,6400,,,0.0,145.5895824318672,,,0.0,35.07,6471,230,1681377605.0,4,1.0,0.0,10.0,38.27,1504.0,1.0,1,0.0,1440.0,1632.0,,145.5895824318672,317,1.0,1.0,,33.77,38.44
0,,179.38,1696.0,6528,,,0.0,145.6317535284453,,,0.0,35.08,6644,231,1681377606.0,4,1.0,0.0,10.0,38.26,1536.0,1.0,1,0.0,1472.0,1696.0,,145.6317535284453,318,1.0,1.0,,33.8,38.44
0,,178.1,1728.0,6752,,,0.0,145.70262676753285,,,0.0,35.1,6819,232,1681377607.0,4,1.0,0.0,10.0,38.25,1568.0,1.0,1,0.0,1504.0,1728.0,,145.70262676753285,319,1.0,1.0,,33.85,38.43
0,,176.84,1792.0,6912,,,0.0,145.75217068992578,,,0.0,35.13,6992,233,1681377609.0,4,1.0,0.0,10.0,38.26,1632.0,1.0,1,0.0,1568.0,1760.0,,145.75217068992578,321,1.0,1.0,,33.9,38.43
0,,175.61,1824.0,7072,,,0.0,145.78951783826108,,,0.0,35.14,7165,234,1681377610.0,4,1.0,0.0,10.0,38.24,1664.0,1.0,1,0.0,1600.0,1824.0,,145.78951783826108,322,1.0,1.0,,33.93,38.45
0,,174.32,1888.0,7264,,,0.0,145.87525970753535,,,0.0,35.16,7339,235,1681377611.0,4,1.0,0.0,10.0,38.24,1696.0,1.0,1,0.0,1632.0,1856.0,,145.87525970753535,323,1.0,1.0,,33.97,38.43
0,,173.04,1920.0,7424,,,0.0,145.9532712994604,,,0.0,35.18,7513,236,1681377612.0,4,1.0,0.0,10.0,38.24,1728.0,1.0,1,0.0,1696.0,1920.0,,145.9532712994604,324,1.0,1.0,,34.03,38.42
0,,171.81,1952.0,7584,,,0.0,145.9855828380492,,,0.0,35.23,7687,237,1681377613.0,4,1.0,0.0,10.0,38.24,1792.0,1.0,1,0.0,1728.0,1952.0,,145.9855828380492,325,1.0,1.0,,34.07,38.42
0,,170.55,2016.0,7744,,,0.0,146.04321341760172,,,0.0,35.25,7861,238,1681377615.0,4,1.0,0.0,10.0,38.24,1824.0,1.0,1,0.0,1760.0,1984.0,,146.04321341760172,327,1.0,1.0,,34.08,38.42
0,,169.27,2048.0,7968,,,0.0,146.1177735255901,,,0.0,35.26,8035,239,1681377616.0,4,1.0,0.0,10.0,38.24,1856.0,1.0,1,0.0,1792.0,2048.0,,146.1177735255901,328,1.0,1.0,,34.13,38.42
0,,167.96,2112.0,8128,,,0.0,146.21491518586163,,,0.0,35.28,8209,240,1681377617.0,4,1.0,0.0,10.0,38.24,1920.0,1.0,1,0.0,1856.0,2080.0,,146.21491518586163,329,1.0,1.0,,34.19,38.41
0,,166.75,2144.0,8288,,,0.0,146.2384284679223,,,0.0,35.31,8383,241,1681377618.0,4,1.0,0.0,10.0,38.26,1952.0,1.0,1,0.0,1888.0,2144.0,,146.2384284679223,330,1.0,1.0,,34.23,38.41
0,,165.46,2208.0,8512,,,0.0,146.3250829808228,,,0.0,35.32,8557,242,1681377619.0,4,1.0,0.0,10.0,38.24,1984.0,1.0,1,0.0,1920.0,2176.0,,146.3250829808228,331,1.0,1.0,,34.26,38.41
0,,164.27,2240.0,8640,,,0.0,146.3273476091102,,,0.0,35.35,8731,243,1681377621.0,4,1.0,0.0,10.0,38.24,2048.0,1.0,1,0.0,1984.0,2240.0,,146.3273476091102,333,1.0,1.0,,34.32,38.41
0,,163.08,2272.0,8800,,,0.0,146.32611642990793,,,0.0,35.36,8906,244,1681377622.0,4,1.0,0.0,10.0,38.22,2080.0,1.0,1,0.0,2016.0,2272.0,,146.32611642990793,334,1.0,1.0,,34.34,38.4
0,,161.83,2336.0,8992,,,0.0,146.370000428822,,,0.0,35.39,9081,245,1681377623.0,4,1.0,0.0,10.0,38.22,2112.0,1.0,1,0.0,2048.0,2304.0,,146.370000428822,335,1.0,1.0,,34.34,38.38
0,,160.56,2368.0,9184,,,0.0,146.446976777637,,,0.0,35.39,9254,246,1681377624.0,4,1.0,0.0,10.0,38.22,2176.0,1.0,1,0.0,2080.0,2368.0,,146.446976777637,336,1.0,1.0,,34.4,38.37
0,,159.29,2432.0,9344,,,0.0,146.52391843156835,,,0.0,35.4,9428,247,1681377625.0,4,1.0,0.0,10.0,38.21,2208.0,1.0,1,0.0,2144.0,2400.0,,146.52391843156835,337,1.0,1.0,,34.46,38.38
0,,158.11,2464.0,9504,,,0.0,146.5248546357233,,,0.0,35.42,9602,248,1681377626.0,4,1.0,0.0,10.0,38.23,2240.0,1.0,1,0.0,2176.0,2464.0,,146.5248546357233,338,1.0,1.0,,34.49,38.39
0,,156.85,2496.0,9728,,,0.0,146.58797590947898,,,0.0,35.41,9776,249,1681377628.0,4,1.0,0.0,10.0,38.22,2304.0,1.0,1,0.0,2208.0,2496.0,,146.58797590947898,340,1.0,1.0,,34.5,38.4
0,,155.6,2560.0,9856,,,0.0,146.6468803103651,,,0.0,35.43,9950,250,1681377629.0,4,1.0,0.0,10.0,38.22,2336.0,1.0,1,0.0,2272.0,2560.0,,146.6468803103651,341,1.0,1.0,,34.54,38.41
0,,154.41,2592.0,10048,,,0.0,146.64871849089795,,,0.0,35.45,10124,251,1681377630.0,4,1.0,0.0,10.0,38.23,2368.0,1.0,1,0.0,2304.0,2592.0,,146.64871849089795,342,1.0,1.0,,34.55,38.41
0,,153.2,2656.0,10208,,,0.0,146.6635723480754,,,0.0,35.46,10299,252,1681377631.0,4,1.0,0.0,10.0,38.21,2432.0,1.0,1,0.0,2336.0,2624.0,,146.6635723480754,343,1.0,1.0,,34.57,38.42
0,,152.02,2688.0,10400,,,0.0,146.66063531142336,,,0.0,35.45,10473,253,1681377632.0,4,1.0,0.0,10.0,38.21,2464.0,1.0,1,0.0,2368.0,2688.0,,146.66063531142336,344,1.0,1.0,,34.59,38.42
0,,150.84,2752.0,10560,,,0.0,146.6568585317057,,,0.0,35.46,10647,254,1681377634.0,4,1.0,0.0,10.0,38.22,2496.0,1.0,1,0.0,2432.0,2720.0,,146.6568585317057,346,1.0,1.0,,34.58,38.4
0,,149.66,2784.0,10720,,,0.0,146.64878842662546,,,0.0,35.46,10820,255,1681377635.0,4,1.0,0.0,10.0,38.21,2528.0,1.0,1,0.0,2464.0,2784.0,,146.64878842662546,347,1.0,1.0,,34.6,38.39
0,,148.49,2816.0,10880,,,0.0,146.6463838409532,,,0.0,35.46,10993,256,1681377636.0,4,1.0,0.0,10.0,38.22,2592.0,1.0,1,0.0,2496.0,2816.0,,146.6463838409532,348,1.0,1.0,,34.59,38.39
0,,147.3,2880.0,11072,,,0.0,146.6403112313106,,,0.0,35.45,11168,257,1681377637.0,4,1.0,0.0,10.0,38.22,2624.0,1.0,1,0.0,2528.0,2848.0,,146.6403112313106,349,1.0,1.0,,34.6,38.39
0,,146.11,2912.0,11264,,,0.0,146.6319603808452,,,0.0,35.46,11343,258,1681377638.0,4,1.0,0.0,10.0,38.19,2656.0,1.0,1,0.0,2592.0,2912.0,,146.6319603808452,350,1.0,1.0,,34.59,38.39
0,,144.91,2976.0,11424,,,0.0,146.65236040632615,,,0.0,35.47,11517,259,1681377640.0,4,1.0,0.0,10.0,38.21,2720.0,1.0,1,0.0,2624.0,2944.0,,146.65236040632615,352,1.0,1.0,,34.58,38.38
0,,143.77,3008.0,11616,,,0.0,146.6025426760439,,,0.0,35.48,11690,260,1681377641.0,4,1.0,0.0,10.0,38.22,2752.0,1.0,1,0.0,2656.0,3008.0,,146.6025426760439,353,1.0,1.0,,34.57,38.38
0,,142.62,3072.0,11808,,,0.0,146.5775183718614,,,0.0,35.47,11863,261,1681377642.0,4,1.0,0.0,10.0,38.21,2784.0,1.0,1,0.0,2720.0,3040.0,,146.5775183718614,354,1.0,1.0,,34.56,38.37
0,,141.47,3104.0,11936,,,0.0,146.54990446476052,,,0.0,35.45,12036,262,1681377643.0,4,1.0,0.0,10.0,38.22,2848.0,1.0,1,0.0,2752.0,3104.0,,146.54990446476052,355,1.0,1.0,,34.53,38.38
0,,140.24,3136.0,12096,,,0.0,146.58634107604703,,,0.0,35.44,12210,263,1681377644.0,4,1.0,0.0,10.0,38.21,2880.0,1.0,1,0.0,2784.0,3136.0,,146.58634107604703,356,1.0,1.0,,34.52,38.38
0,,139.09,3200.0,12320,,,0.0,146.55309620082755,,,0.0,35.46,12384,264,1681377645.0,4,1.0,0.0,10.0,38.22,2912.0,1.0,1,0.0,2816.0,3168.0,,146.55309620082755,357,1.0,1.0,,34.51,38.4
0,,137.92,3232.0,12480,,,0.0,146.53564428106358,,,0.0,35.45,12558,265,1681377647.0,4,1.0,0.0,10.0,38.23,2976.0,1.0,1,0.0,2880.0,3232.0,,146.53564428106358,359,1.0,1.0,,34.48,38.4
0,,136.76,3296.0,12640,,,0.0,146.50768735058261,,,0.0,35.44,12732,266,1681377648.0,4,1.0,0.0,10.0,38.22,3008.0,1.0,1,0.0,2912.0,3264.0,,146.50768735058261,360,1.0,1.0,,34.46,38.41
0,,135.62,3328.0,12864,,,0.0,146.46169146762801,,,0.0,35.43,12905,267,1681377649.0,4,1.0,0.0,10.0,38.22,3040.0,1.0,1,0.0,2944.0,3328.0,,146.46169146762801,361,1.0,1.0,,34.44,38.42
0,,134.47,3392.0,12992,,,0.0,146.42395603880186,,,0.0,35.43,13078,268,1681377650.0,4,1.0,0.0,10.0,38.23,3104.0,1.0,1,0.0,3008.0,3360.0,,146.42395603880186,362,1.0,1.0,,34.41,38.39
0,,133.3,3424.0,13152,,,0.0,146.40584113307648,,,0.0,35.45,13252,269,1681377651.0,4,1.0,0.0,10.0,38.22,3136.0,1.0,1,0.0,3040.0,3392.0,,146.40584113307648,363,1.0,1.0,,34.39,38.36
0,,132.15,3456.0,13312,,,0.0,146.37155029392528,,,0.0,35.44,13425,270,1681377653.0,4,1.0,0.0,10.0,38.23,3168.0,1.0,1,0.0,3072.0,3456.0,,146.37155029392528,365,1.0,1.0,,34.37,38.36
0,,131.01,3520.0,13536,,,0.0,146.31916183855392,,,0.0,35.43,13599,271,1681377654.0,4,1.0,0.0,10.0,38.23,3200.0,1.0,1,0.0,3104.0,3488.0,,146.31916183855392,366,1.0,1.0,,34.36,38.36
0,,129.84,3552.0,13696,,,0.0,146.29863150425172,,,0.0,35.4,13772,272,1681377655.0,4,1.0,0.0,10.0,38.21,3264.0,1.0,1,0.0,3168.0,3552.0,,146.29863150425172,367,1.0,1.0,,34.34,38.36
0,,128.66,3616.0,13824,,,0.0,146.29246600348915,,,0.0,35.41,13946,273,1681377656.0,4,1.0,0.0,10.0,38.2,3296.0,1.0,1,0.0,3200.0,3584.0,,146.29246600348915,368,1.0,1.0,,34.33,38.36
0,,127.49,3648.0,14016,,,0.0,146.27355771417797,,,0.0,35.41,14119,274,1681377657.0,4,1.0,0.0,10.0,38.2,3328.0,1.0,1,0.0,3232.0,3616.0,,146.27355771417797,369,1.0,1.0,,34.32,38.36
0,,126.32,3680.0,14208,,,0.0,146.25273616614106,,,0.0,35.4,14293,275,1681377658.0,4,1.0,0.0,10.0,38.2,3392.0,1.0,1,0.0,3264.0,3680.0,,146.25273616614106,370,1.0,1.0,,34.32,38.36
0,,125.12,3744.0,14368,,,0.0,146.2715141562223,,,0.0,35.39,14467,276,1681377660.0,4,1.0,0.0,10.0,38.19,3424.0,1.0,1,0.0,3328.0,3712.0,,146.2715141562223,372,1.0,1.0,,34.3,38.37
0,,123.95,3776.0,14560,,,0.0,146.2443528510255,,,0.0,35.39,14640,277,1681377661.0,4,1.0,0.0,10.0,38.22,3456.0,1.0,1,0.0,3360.0,3776.0,,146.2443528510255,373,1.0,1.0,,34.3,38.37
0,,122.78,3840.0,14752,,,0.0,146.22330073476485,,,0.0,35.37,14814,278,1681377662.0,4,1.0,0.0,10.0,38.21,3520.0,1.0,1,0.0,3392.0,3808.0,,146.22330073476485,374,1.0,1.0,,34.3,38.37
0,,121.6,3872.0,14912,,,0.0,146.2269457871448,,,0.0,35.36,14987,279,1681377663.0,4,1.0,0.0,10.0,38.22,3552.0,1.0,1,0.0,3456.0,3872.0,,146.2269457871448,375,1.0,1.0,,34.27,38.38
0,,120.45,3936.0,15072,,,0.0,146.17551514308204,,,0.0,35.36,15162,280,1681377664.0,4,1.0,0.0,10.0,38.23,3584.0,1.0,1,0.0,3488.0,3904.0,,146.17551514308204,376,1.0,1.0,,34.26,38.38
0,,119.28,3968.0,15232,,,0.0,146.1482343858612,,,0.0,35.33,15335,281,1681377666.0,4,1.0,0.0,10.0,38.22,3648.0,1.0,1,0.0,3520.0,3936.0,,146.1482343858612,378,1.0,1.0,,34.24,38.38
0,,118.09,4000.0,15424,,,0.0,146.15408223787938,,,0.0,35.33,15509,282,1681377667.0,4,1.0,0.0,10.0,38.22,3680.0,1.0,1,0.0,3552.0,4000.0,,146.15408223787938,379,1.0,1.0,,34.23,38.37
0,,116.94,4064.0,15616,,,0.0,146.11356530289237,,,0.0,35.35,15682,283,1681377668.0,4,1.0,0.0,10.0,38.23,3712.0,1.0,1,0.0,3616.0,4032.0,,146.11356530289237,380,1.0,1.0,,34.21,38.38
0,,115.75,4096.0,15776,,,0.0,146.1049663031324,,,0.0,35.32,15856,284,1681377669.0,4,1.0,0.0,10.0,38.23,3776.0,1.0,1,0.0,3648.0,4096.0,,146.1049663031324,381,1.0,1.0,,34.18,38.38
0,,114.56,4160.0,15936,,,0.0,146.11613073219658,,,0.0,35.33,16028,285,1681377670.0,4,1.0,0.0,10.0,38.22,3808.0,1.0,1,0.0,3680.0,4128.0,,146.11613073219658,382,1.0,1.0,,34.17,38.38
0,,113.38,4192.0,16128,,,0.0,146.11297797497403,,,0.0,35.33,16202,286,1681377672.0,4,1.0,0.0,10.0,38.23,3840.0,1.0,1,0.0,3712.0,4192.0,,146.11297797497403,384,1.0,1.0,,34.17,38.39
0,,112.18,4256.0,16288,,,0.0,146.12358220931424,,,0.0,35.33,16375,287,1681377673.0,4,1.0,0.0,10.0,38.23,3872.0,1.0,1,0.0,3776.0,4224.0,,146.12358220931424,385,1.0,1.0,,34.16,38.39
0,,111.03,4288.0,16448,,,0.0,146.09536207871525,,,0.0,35.34,16547,288,1681377674.0,4,1.0,0.0,10.0,38.24,3936.0,1.0,1,0.0,3808.0,4256.0,,146.09536207871525,386,1.0,1.0,,34.16,38.39
0,,109.84,4320.0,16608,,,0.0,146.09654858627908,,,0.0,35.33,16720,289,1681377675.0,4,1.0,0.0,10.0,38.22,3968.0,1.0,1,0.0,3840.0,4320.0,,146.09654858627908,387,1.0,1.0,,34.16,38.38
0,,108.66,4384.0,16832,,,0.0,146.10253554948451,,,0.0,35.34,16893,290,1681377676.0,4,1.0,0.0,10.0,38.22,4000.0,1.0,1,0.0,3872.0,4352.0,,146.10253554948451,388,1.0,1.0,,34.16,38.38
0,,107.48,4416.0,16992,,,0.0,146.0932110605649,,,0.0,35.34,17067,291,1681377677.0,4,1.0,0.0,10.0,38.23,4064.0,1.0,1,0.0,3936.0,4416.0,,146.0932110605649,389,1.0,1.0,,34.15,38.39
0,,106.27,4480.0,17120,,,0.0,146.11208092170182,,,0.0,35.34,17241,292,1681377679.0,4,1.0,0.0,10.0,38.23,4096.0,1.0,1,0.0,3968.0,4448.0,,146.11208092170182,391,1.0,1.0,,34.15,38.38
0,,105.1,4512.0,17344,,,0.0,146.097793977768,,,0.0,35.34,17414,293,1681377680.0,4,1.0,0.0,10.0,38.23,4128.0,1.0,1,0.0,4000.0,4480.0,,146.097793977768,392,1.0,1.0,,34.16,38.38
0,,103.95,4576.0,17504,,,0.0,146.0580947409916,,,0.0,35.31,17586,294,1681377681.0,4,1.0,0.0,10.0,38.23,4192.0,1.0,1,0.0,4032.0,4544.0,,146.0580947409916,393,1.0,1.0,,34.18,38.38
0,,102.76,4608.0,17664,,,0.0,146.06616880060002,,,0.0,35.3,17759,295,1681377682.0,4,1.0,0.0,10.0,38.22,4224.0,1.0,1,0.0,4096.0,4576.0,,146.06616880060002,394,1.0,1.0,,34.17,38.38
0,,101.6,4640.0,17856,,,0.0,146.0281769696354,,,0.0,35.3,17931,296,1681377683.0,4,1.0,0.0,10.0,38.22,4256.0,1.0,1,0.0,4128.0,4640.0,,146.0281769696354,395,1.0,1.0,,34.17,38.37
0,,100.41,4704.0,18048,,,0.0,146.03321382961337,,,0.0,35.29,18105,297,1681377685.0,4,1.0,0.0,10.0,38.21,4320.0,1.0,1,0.0,4160.0,4672.0,,146.03321382961337,397,1.0,1.0,,34.18,38.35
0,,99.22,4736.0,18208,,,0.0,146.031288337852,,,0.0,35.27,18279,298,1681377686.0,4,1.0,0.0,10.0,38.21,4352.0,1.0,1,0.0,4224.0,4736.0,,146.031288337852,398,1.0,1.0,,34.21,38.35
0,,98.01,4800.0,18336,,,0.0,146.05351221270342,,,0.0,35.27,18453,299,1681377687.0,4,1.0,0.0,10.0,38.2,4384.0,1.0,1,0.0,4256.0,4768.0,,146.05351221270342,399,1.0,1.0,,34.22,38.34
0,,96.84,4832.0,18528,,,0.0,146.0251685003441,,,0.0,35.28,18626,300,1681377688.0,4,1.0,0.0,10.0,38.21,4416.0,1.0,1,0.0,4288.0,4800.0,,146.0251685003441,400,1.0,1.0,,34.22,38.35
0,,95.63,4864.0,18720,,,0.0,146.06287681650548,,,0.0,35.27,18800,301,1681377689.0,4,1.0,0.0,10.0,38.2,4480.0,1.0,1,0.0,4320.0,4864.0,,146.06287681650548,401,1.0,1.0,,34.23,38.33
0,,94.45,4928.0,18880,,,0.0,146.06727123955733,,,0.0,35.27,18973,302,1681377691.0,4,1.0,0.0,10.0,38.21,4512.0,1.0,1,0.0,4384.0,4896.0,,146.06727123955733,403,1.0,1.0,,34.25,38.34
0,,93.25,4960.0,19072,,,0.0,146.09425743802032,,,0.0,35.26,19145,303,1681377692.0,4,1.0,0.0,10.0,38.2,4544.0,1.0,1,0.0,4416.0,4960.0,,146.09425743802032,404,1.0,1.0,,34.25,38.35
0,,92.06,5024.0,19200,,,0.0,146.09519733113962,,,0.0,35.28,19318,304,1681377693.0,4,1.0,0.0,10.0,38.2,4608.0,1.0,1,0.0,4448.0,4992.0,,146.09519733113962,405,1.0,1.0,,34.28,38.34
0,,90.89,5056.0,19424,,,0.0,146.07778847583657,,,0.0,35.28,19491,305,1681377694.0,4,1.0,0.0,10.0,38.2,4640.0,1.0,1,0.0,4480.0,5024.0,,146.07778847583657,406,1.0,1.0,,34.28,38.34
0,,89.7,5120.0,19584,,,0.0,146.09070293137495,,,0.0,35.29,19664,306,1681377695.0,4,1.0,0.0,10.0,38.17,4672.0,1.0,1,0.0,4544.0,5088.0,,146.09070293137495,407,1.0,1.0,,34.29,38.33
0,,88.53,5152.0,19744,,,0.0,146.06719817780873,,,0.0,35.28,19837,307,1681377696.0,4,1.0,0.0,10.0,38.18,4736.0,1.0,1,0.0,4576.0,5120.0,,146.06719817780873,408,1.0,1.0,,34.3,38.34
0,,87.33,5184.0,19936,,,0.0,146.08894143968234,,,0.0,35.27,20010,308,1681377698.0,4,1.0,0.0,10.0,38.17,4768.0,1.0,1,0.0,4608.0,5184.0,,146.08894143968234,410,1.0,1.0,,34.29,38.34
0,,86.14,5248.0,20096,,,0.0,146.08758303332473,,,0.0,35.27,20184,309,1681377699.0,4,1.0,0.0,10.0,38.17,4800.0,1.0,1,0.0,4672.0,5216.0,,146.08758303332473,411,1.0,1.0,,34.3,38.34
0,,84.95,5280.0,20288,,,0.0,146.1024518209493,,,0.0,35.28,20357,310,1681377700.0,4,1.0,0.0,10.0,38.16,4864.0,1.0,1,0.0,4704.0,5248.0,,146.1024518209493,412,1.0,1.0,,34.31,38.35
0,,83.76,5344.0,20416,,,0.0,146.0982291348725,,,0.0,35.29,20530,311,1681377701.0,4,1.0,0.0,10.0,38.15,4896.0,1.0,1,0.0,4736.0,5312.0,,146.0982291348725,413,1.0,1.0,,34.31,38.35
0,,82.56,5376.0,20640,,,0.0,146.11593379673866,,,0.0,35.3,20704,312,1681377702.0,4,1.0,0.0,10.0,38.15,4928.0,1.0,1,0.0,4768.0,5344.0,,146.11593379673866,414,1.0,1.0,,34.31,38.34
0,,81.38,5440.0,20800,,,0.0,146.1168589634378,,,0.0,35.31,20877,313,1681377704.0,4,1.0,0.0,10.0,38.15,4960.0,1.0,1,0.0,4832.0,5408.0,,146.1168589634378,416,1.0,1.0,,34.32,38.34
0,,80.2,5472.0,20960,,,0.0,146.1142730883919,,,0.0,35.31,21050,314,1681377705.0,4,1.0,0.0,10.0,38.14,5024.0,1.0,1,0.0,4864.0,5440.0,,146.1142730883919,417,1.0,1.0,,34.33,38.33
