_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,03_hivemind/num_peers,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,02_timing/dataload_cuda_move_time_s,01_general/dataset_iteration_count,01_general/step
10,10,,,1683049209,3.9666666666666663,0.0,0.04800000000000182,8724.496384,0.004082888780155816,18271.0,0.050214747397443076,3308.29824,109.0,9544.179712,0.0,0.0,0.0,2.4,7446.0,0.012184871159874832,197741.903872,2.711552,1035.0,0.04699999999996862,8824.594432,0.0,781026.0,6.3,3.9666666666666663,27755.311104,110.0,,,,,,,,,,,,,,
11,11,,,1683049210,3.9666666666666663,0.0,0.060000000000002274,8726.556672,0.08169056626009127,18944.0,0.0027123820722404737,3308.302336,112.0,9544.298496,0.0,0.0,0.0,2.4,7599.0,0.004044640259131178,197739.839488,2.711552,1035.0,0.04899999999997817,8833.118208,0.0,781403.0,6.3,3.9666666666666663,27830.812672,110.0,,,,,,,,,,,,,,
12,12,,,1683049211,3.933333333333333,0.0,0.06799999999998363,8726.556672,0.07357356634523535,19624.0,0.04992720094858599,3308.302336,126.0,9544.318976,0.0,0.0,0.0,2.2333333333333334,7758.0,0.012134529330363982,197739.839488,2.711552,1035.0,0.05299999999999727,8833.118208,0.0,781796.0,6.3,3.9,27830.812672,110.0,,,,,,,,,,,,,,
13,13,,,1683049212,3.933333333333333,0.0,0.07200000000000273,8726.556672,0.004085328660216052,20194.0,0.0027129135501580163,3308.302336,127.0,9544.318976,0.0,0.0,0.0,2.2333333333333334,7884.0,0.004045432786483475,197739.839488,2.711552,1035.0,0.05299999999999727,8833.118208,0.0,782111.0,6.3,3.9,27830.812672,110.0,,,,,,,,,,,,,,
14,14,,,1683049213,3.933333333333333,0.0,0.07599999999996498,8726.544384,0.004087145157598372,20770.0,0.04806386917310854,3308.302336,128.0,9544.318976,0.0,0.0,0.0,2.2333333333333334,8057.0,0.010561119265820144,197739.843584,2.711552,1035.0,0.05299999999999727,8833.118208,0.0,782456.0,6.3,3.9,27830.812672,110.0,,,,,,,,,,,,,,
15,15,,,1683049214,3.933333333333333,0.0,0.07999999999998408,8726.540288,0.004085045978912194,21340.0,0.002712725832105591,3308.302336,129.0,9544.318976,0.0,0.0,0.0,2.2333333333333334,8176.0,0.0040451528657451784,197739.843584,2.711552,1035.0,0.05299999999999727,8833.118208,0.0,782800.0,6.3,3.9,27830.812672,110.0,,,,,,,,,,,,,,
16,16,,,1683049215,3.933333333333333,0.0,0.08799999999996544,8726.540288,0.03678607425513188,21985.0,0.0480741621542075,3308.302336,132.0,9544.318976,0.0,0.0,0.0,2.2333333333333334,8335.0,0.011008679957051657,197739.855872,2.711552,1035.0,0.05500000000000682,8833.118208,0.0,783162.0,6.3,3.9,27830.812672,110.0,,,,,,,,,,,,,,
17,17,,,1683049216,3.933333333333333,0.0,0.09600000000000364,8726.532096,0.03269995409520873,22665.0,0.021387494429337708,3308.302336,137.0,9544.318976,0.0,0.0,0.0,2.033333333333333,8584.0,0.05923673309306829,197739.859968,2.711552,1035.0,0.05700000000001637,8833.118208,0.0,783599.0,6.3,3.833333333333333,27830.812672,110.0,,,,,,,,,,,,,,
18,18,,,1683049217,3.933333333333333,0.0,0.0999999999999659,8726.786048,0.004085115909779262,23178.0,0.047872452055253395,3308.302336,138.0,9544.318976,0.0,0.0,0.0,2.033333333333333,8760.0,0.011816517038323697,197739.60192,2.711552,1035.0,0.05700000000001637,8833.118208,0.0,783912.0,6.3,3.833333333333333,27830.812672,110.0,,,,,,,,,,,,,,
19,19,,,1683049218,3.933333333333333,0.0,0.103999999999985,8727.04,0.004085859157521809,24025.0,0.06984265491446401,3308.302336,139.0,9544.318976,0.0,0.0,0.0,2.033333333333333,9053.0,0.038161286105383746,197739.343872,2.711552,1035.0,0.05700000000001637,8833.118208,0.0,784442.0,6.3,3.833333333333333,27830.812672,110.0,,,,,,,,,,,,,,
20,20,,,1683049219,3.933333333333333,0.0,0.10800000000000409,8727.7568,0.004085811535904063,24857.0,0.09679862105281707,3308.302336,140.0,9544.318976,0.0,0.0,0.0,2.033333333333333,9278.0,0.018442012544390134,197738.627072,2.711552,1035.0,0.05700000000001637,8833.118208,0.0,784950.0,6.3,3.833333333333333,27830.812672,110.0,,,,,,,,,,,,,,
21,21,,,1683049220,3.933333333333333,0.0,0.12000000000000455,8727.752704,0.03676554490613171,25411.0,0.009933399172487319,3308.302336,143.0,9544.318976,0.0,0.0,0.0,2.033333333333333,9439.0,0.008393522893470059,197738.631168,2.711552,1035.0,0.060000000000002274,8833.118208,0.0,785289.0,6.3,3.833333333333333,27830.812672,110.0,,,,,,,,,,,,,,
22,22,,,1683049221,3.9,0.0,0.1279999999999859,8727.744512,0.04905359584114347,26073.0,0.07062631976999022,3308.302336,148.0,9544.318976,0.0,0.0,0.0,1.866666666666667,9637.0,0.012989941401463291,197738.63936,2.711552,1035.0,0.06099999999997863,8833.118208,0.0,785677.0,6.3,3.766666666666666,27830.812672,110.0,,,,,,,,,,,,,,
23,23,,,1683049222,3.9,0.0,0.13599999999996726,8728.00256,0.02452494223661377,26785.0,0.018697075099125517,3308.302336,154.0,9544.318976,0.0,0.0,0.0,1.866666666666667,9837.0,0.0241577066999902,197738.3936,2.711552,1035.0,0.06299999999998818,8833.118208,0.0,786119.0,6.3,3.766666666666666,27830.812672,110.0,,,,,,,,,,,,,,
24,24,,,1683049223,3.9,0.0,0.13999999999998636,8728.00256,0.004085691047379532,27408.0,0.05312196356380237,3308.302336,155.0,9544.318976,0.0,0.0,0.0,1.866666666666667,10045.0,0.017084891713499077,197738.3936,2.711552,1035.0,0.06299999999998818,8833.118208,0.0,786503.0,6.3,3.766666666666666,27830.812672,110.0,,,,,,,,,,,,,,
25,25,,,1683049224,3.9,0.0,0.14400000000000546,8728.00256,0.004086052534273889,28038.0,0.008850453617179241,3308.302336,156.0,9544.318976,0.0,0.0,0.0,1.866666666666667,10203.0,0.0086030559373376,197738.3936,2.711552,1035.0,0.06299999999998818,8833.118208,0.0,786868.0,6.3,3.766666666666666,27830.812672,110.0,,,,,,,,,,,,,,
26,26,,,1683049225,3.9,0.0,0.1479999999999677,8727.998464,0.0040859388411780525,28688.0,0.05407484681152313,3308.302336,157.0,9544.318976,0.0,0.0,0.0,1.866666666666667,10430.0,0.015258427900170573,197738.397696,2.711552,1035.0,0.06400000000002137,8833.118208,0.0,787255.0,6.3,3.766666666666666,27830.812672,110.0,,,,,,,,,,,,,,
27,27,,,1683049226,3.8666666666666663,0.0,0.1519999999999868,8727.990272,0.04902305789746618,29290.0,0.008848725759424306,3308.302336,160.0,9544.318976,0.0,0.0,0.0,1.7333333333333332,10585.0,0.008601376378575934,197738.405888,2.711552,1035.0,0.06499999999999773,8833.118208,0.0,787599.0,6.3,3.7000000000000006,27830.812672,110.0,,,,,,,,,,,,,,
28,28,,,1683049227,3.8666666666666663,0.0,0.15999999999996817,8727.990272,0.1429853469098127,29864.0,0.05389079426766892,3308.302336,184.0,9544.318976,0.0,0.0,0.0,1.7333333333333332,10757.0,0.015415607591139881,197738.405888,2.711552,1035.0,0.08699999999998909,8833.118208,0.0,787940.0,6.3,3.7000000000000006,27830.812672,110.0,,,,,,,,,,,,,,
29,29,,,1683049228,3.8666666666666663,0.0,0.16399999999998727,8727.986176,0.0040858951046995,30433.0,0.00323998712986381,3308.302336,185.0,9544.318976,0.0,0.0,0.0,1.7333333333333332,10921.0,0.004045993938713961,197738.41408,2.711552,1035.0,0.08800000000002228,8833.118208,0.0,788260.0,6.3,3.7000000000000006,27830.812672,110.0,,,,,,,,,,,,,,
30,30,,,1683049229,3.8666666666666663,0.0,0.16800000000000637,8728.236032,0.00408627023465849,30998.0,0.053121513072336396,3308.302336,186.0,9544.318976,0.0,0.0,0.0,1.7333333333333332,11104.0,0.014685033528096652,197738.160128,2.711552,1035.0,0.08800000000002228,8833.118208,0.0,788604.0,6.3,3.7000000000000006,27830.812672,110.0,,,,,,,,,,,,,,
31,31,,,1683049230,3.8666666666666663,0.0,0.17199999999996862,8728.231936,0.004086573506114126,31658.0,0.05860880711724238,3308.302336,187.0,9544.318976,0.0,0.0,0.0,1.7333333333333332,11354.0,0.05509690798660626,197738.164224,2.711552,1035.0,0.08800000000002228,8833.118208,0.0,789019.0,6.3,3.7000000000000006,27830.812672,110.0,,,,,,,,,,,,,,
32,32,,,1683049231,3.8666666666666663,0.0,0.18399999999996908,8728.231936,0.049030659665815275,32447.0,0.08174170683813575,3308.302336,191.0,9544.318976,0.0,0.0,0.0,1.6,11664.0,0.09372006314862187,197738.164224,2.711552,1035.0,0.08999999999997499,8833.118208,0.0,789559.0,6.3,3.6333333333333337,27830.812672,110.0,,,,,,,,,,,,,,
33,33,,,1683049232,3.8666666666666663,0.0,0.18799999999998818,8728.231936,0.004086023379733735,33060.0,0.008850390526055733,3308.302336,192.0,9544.318976,0.0,0.0,0.0,1.6,11842.0,0.008602994553364276,197738.164224,2.711552,1035.0,0.08999999999997499,8833.118208,0.0,789906.0,6.3,3.6333333333333337,27830.812672,110.0,,,,,,,,,,,,,,
34,34,,,1683049233,3.8666666666666663,0.0,0.19599999999996953,8728.231936,0.03268446351107888,33611.0,0.012232734959847287,3308.302336,197.0,9544.318976,0.0,0.0,0.0,1.6,12039.0,0.008051421793312,197738.164224,2.711552,1035.0,0.09199999999998454,8833.118208,0.0,790239.0,6.3,3.6333333333333337,27830.812672,110.0,,,,,,,,,,,,,,
35,35,,,1683049234,3.8666666666666663,0.0,0.19999999999998863,8728.4736,0.004086174016002935,34305.0,0.06531493782345284,3308.302336,198.0,9544.318976,0.0,0.0,0.0,1.6,12218.0,0.01805258907950975,197737.918464,2.711552,1035.0,0.09199999999998454,8833.118208,0.0,790648.0,6.3,3.6333333333333337,27830.816768,110.0,,,,,,,,,,,,,,
36,36,,,1683049235,3.8666666666666663,0.0,0.20400000000000773,8728.469504,0.004083623452266442,34967.0,0.01033667187035003,3308.302336,199.0,9544.318976,0.0,0.0,0.0,1.6,12400.0,0.006699694666302672,197737.926656,2.711552,1035.0,0.09199999999998454,8833.118208,0.0,791037.0,6.3,3.6333333333333337,27830.816768,110.0,,,,,,,,,,,,,,
37,37,,,1683049236,3.833333333333333,0.0,0.21600000000000819,8728.723456,0.04085662872540048,35619.0,0.04649835461468642,3308.302336,202.0,9544.318976,0.0,0.0,0.0,1.4666666666666666,12562.0,0.01623093418364362,197737.672704,2.711552,1035.0,0.09399999999999409,8833.118208,0.0,791410.0,6.3,3.5666666666666664,27830.816768,110.0,,,,,,,,,,,,,,
38,38,,,1683049237,3.833333333333333,0.0,0.21999999999997044,8728.715264,0.004087424239595922,36191.0,0.009539984293174313,3308.306432,203.0,9544.351744,0.0,0.0,0.0,1.4666666666666666,12743.0,0.008342496839463764,197737.672704,2.711552,1035.0,0.09499999999997044,8833.118208,0.0,791740.0,6.3,3.5666666666666664,27830.816768,110.0,,,,,,,,,,,,,,
39,39,,,1683049238,3.833333333333333,0.0,0.22800000000000864,8728.711168,0.03269972070152925,36827.0,0.053887479179613576,3308.306432,207.0,9544.351744,0.0,0.0,0.0,1.4666666666666666,12943.0,0.01876082604516957,197737.6768,2.711552,1035.0,0.09699999999997999,8833.118208,0.0,792115.0,6.3,3.5666666666666664,27830.816768,110.0,,,,,,,,,,,,,,
40,40,,,1683049239,3.833333333333333,0.0,0.2319999999999709,8728.711168,0.004085350025644822,37442.0,0.009535143168286492,3308.306432,208.0,9544.351744,0.0,0.0,0.0,1.4666666666666666,13122.0,0.006758381693408316,197737.6768,2.711552,1035.0,0.09699999999997999,8833.118208,0.0,792501.0,6.3,3.5666666666666664,27830.816768,110.0,,,,,,,,,,,,,,
41,41,,,1683049240,3.833333333333333,0.0,0.23599999999999,8728.715264,0.004084609883771417,37967.0,0.053793993084191485,3308.306432,209.0,9544.351744,0.0,0.0,0.0,1.4666666666666666,13315.0,0.017997812369977412,197737.672704,2.711552,1035.0,0.09699999999997999,8833.118208,0.0,792809.0,6.3,3.5666666666666664,27830.816768,110.0,,,,,,,,,,,,,,
42,42,,,1683049241,3.8,0.0,0.2400000000000091,8728.715264,0.004085987430298697,38563.0,0.009009921465030591,3308.306432,210.0,9544.351744,0.0,0.0,0.0,1.3333333333333335,13495.0,0.0067594361379145415,197737.672704,2.711552,1035.0,0.09699999999997999,8833.118208,0.0,793155.0,6.3,3.5333333333333337,27830.816768,110.0,,,,,,,,,,,,,,
43,43,,,1683049242,3.8,0.0,0.24799999999999045,8728.711168,0.09387565413788833,39239.0,0.052191228604680825,3308.306432,217.0,9544.351744,0.0,0.0,0.0,1.3333333333333335,13669.0,0.015202180048530547,197737.6768,2.711552,1035.0,0.10099999999999909,8833.118208,0.0,793604.0,6.3,3.5333333333333337,27830.816768,110.0,,,,,,,,,,,,,,
44,44,,,1683049243,3.8,0.0,0.25200000000000955,8728.686592,0.004087562336072175,39840.0,0.003927891928972502,3308.306432,218.0,9544.351744,0.0,0.0,0.0,1.3333333333333335,13823.0,0.00402369437799164,197737.705472,2.711552,1035.0,0.10099999999999909,8833.118208,0.0,793952.0,6.3,3.5333333333333337,27830.816768,110.0,,,,,,,,,,,,,,
45,45,,,1683049244,3.8,0.0,0.2599999999999909,8728.686592,0.024526307708022083,40459.0,0.05353952458290773,3308.306432,224.0,9544.351744,0.0,0.0,0.0,1.3333333333333335,14009.0,0.016893771758549416,197737.705472,2.711552,1035.0,0.103999999999985,8833.118208,0.0,794320.0,6.3,3.5333333333333337,27830.816768,110.0,,,,,,,,,,,,,,
46,46,,,1683049245,3.8,0.0,0.26400000000001,8728.686592,0.00408739215534972,40959.0,0.009539909392098835,3308.306432,225.0,9544.351744,0.0,0.0,0.0,1.3333333333333335,14181.0,0.006761759970142538,197737.705472,2.711552,1035.0,0.103999999999985,8833.118208,0.0,794623.0,6.3,3.5333333333333337,27830.816768,110.0,,,,,,,,,,,,,,
47,47,,,1683049246,3.8,0.0,0.26799999999997226,8728.682496,0.004087355194856882,41695.0,0.07164047961371835,3308.306432,226.0,9544.351744,0.0,0.0,0.0,1.2333333333333334,14463.0,0.07168837838174416,197737.709568,2.711552,1035.0,0.103999999999985,8833.118208,0.0,795085.0,6.3,3.4666666666666663,27830.816768,110.0,,,,,,,,,,,,,,
48,48,,,1683049247,3.8,0.0,0.27199999999999136,8728.936448,0.0040843205121606115,42298.0,0.010011371522350236,3308.306432,227.0,9544.351744,0.0,0.0,0.0,1.2333333333333334,14629.0,0.007219355533580241,197737.45152,2.711552,1035.0,0.103999999999985,8833.150976,0.0,795473.0,6.3,3.4666666666666663,27830.816768,110.0,,,,,,,,,,,,,,
49,49,,,1683049248,3.8,0.0,0.27600000000001046,8728.932352,0.040855744552505166,42963.0,0.055458481398540926,3308.306432,230.0,9544.351744,0.0,0.0,0.0,1.2333333333333334,14847.0,0.021058263751849878,197737.455616,2.711552,1035.0,0.10599999999999454,8833.150976,0.0,795876.0,6.3,3.4666666666666663,27830.816768,110.0,,,,,,,,,,,,,,
50,50,,,1683049249,3.8,0.0,0.2839999999999918,8728.928256,0.028600537932400517,43617.0,0.009009488623739353,3308.306432,234.0,9544.351744,0.0,0.0,0.0,1.2333333333333334,15079.0,0.004939657627924526,197737.455616,2.711552,1035.0,0.1069999999999709,8833.150976,0.0,796267.0,6.3,3.4666666666666663,27830.816768,110.0,,,,,,,,,,,,,,
51,51,,,1683049250,3.8,0.0,0.2880000000000109,8728.928256,0.004087773388854803,44164.0,0.047951498056906114,3308.306432,235.0,9544.351744,0.0,0.0,0.0,1.2333333333333334,15233.0,0.014786242709749818,197737.455616,2.711552,1035.0,0.1069999999999709,8833.150976,0.0,796577.0,6.3,3.4666666666666663,27830.816768,110.0,,,,,,,,,,,,,,
52,52,,,1683049251,3.766666666666666,0.0,0.29199999999997317,8728.928256,0.004086036992392292,44806.0,0.009536746462941557,3308.306432,236.0,9544.351744,0.0,0.0,0.0,1.1333333333333333,15408.0,0.006759518360594202,197737.455616,2.711552,1035.0,0.1069999999999709,8833.150976,0.0,796951.0,6.3,3.4000000000000004,27830.816768,110.0,,,,,,,,,,,,,,
53,53,,,1683049252,3.766666666666666,0.0,0.29599999999999227,8729.157632,0.004087122793791565,46787.0,0.3004673868804359,3308.306432,237.0,9544.351744,0.0,0.0,0.0,1.1333333333333333,16482.0,0.2361670466238128,197737.230336,2.711552,1035.0,0.1069999999999709,8833.150976,0.0,798425.0,6.3,3.4000000000000004,27830.816768,110.0,,,,,,,,,,,,,,
54,54,,,1683049253,3.766666666666666,0.0,0.30000000000001137,8729.14944,0.04495882138264208,47414.0,0.017953194099132066,3308.306432,240.0,9544.351744,0.0,0.0,0.0,1.1333333333333333,16680.0,0.010138086560604944,197737.230336,2.711552,1035.0,0.10899999999998045,8833.150976,0.0,798810.0,6.3,3.4000000000000004,27830.816768,110.0,,,,,,,,,,,,,,
55,55,,,1683049254,3.766666666666666,0.0,0.3039999999999736,8974.782464,0.0040852781365907165,49797.0,0.07085404274431288,3308.470272,241.0,9544.695808,0.0,0.0,0.0,1.1333333333333333,18770.0,0.037134539880007714,197491.458048,2.711552,1058.0,0.10899999999998045,8901.341184,0.0,807540.0,6.4,3.4000000000000004,28434.960384,156.0,,,,,,,,,,,,,,
56,56,,,1683049255,3.766666666666666,0.0,0.3120000000000118,9027.485696,0.032682792462262175,61127.0,1.4998976062164289,3308.58496,246.0,9544.896512,0.0,0.0,0.0,1.1333333333333333,32697.0,148.79744511520704,197436.444672,2.711552,1086.0,0.11000000000001364,8901.341184,0.0,823434.0,6.5,3.4000000000000004,28437.798912,156.0,,,,,,,,,,,,,,
57,57,,,1683049256,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.207999154459685e-06,0.9117708820012922,0.006434881001041504,32.0,10.94771671295166,0.025250688999221893,2.3862120090016106,0.0,0.0001,1.4412248100015859,0.0015265389993146528,0.0,0.0
58,57,,,1683049256,3.8666666666666663,0.0,0.3199999999999932,10029.408256,0.008147162767439924,68506.0,0.9365179520471962,3497.467904,248.0,9734.414336,0.0,0.0,0.0,2.9000000000000004,43573.0,278.35480966970226,196426.371072,2.711552,1156.0,0.11000000000001364,8910.4384,0.0,833464.0,6.9,3.733333333333334,32140.00128,191.0,,,,,,,,,,,,,,
59,57,,,1683049256,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0003901370000676252,0.019409354001254542,0.008586343999922974,64.0,10.85399055480957,0.026252994997776113,0.05911273500169045,0.0,0.0001,0.0030471950012724847,0.0014267100013967138,0.0,1.0
60,57,,,1683049256,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.00037858699943171814,0.018321206996915862,0.008633264002128271,96.0,10.943978309631348,0.027681193998432718,0.05726212699664757,0.0,0.0001,0.0002976260002469644,0.0019502489994920325,0.0,2.0
61,57,,,1683049256,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0003989889992226381,0.0180961349979043,0.008562132999941241,128.0,10.847830772399902,0.027964240998699097,0.057593615994846914,0.0,0.0001,0.000525961000676034,0.002046156998403603,0.0,3.0
62,57,,,1683049256,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.00039840700264903717,0.018771839000692125,0.008606292998592835,160.0,11.000550270080566,0.02732558600109769,0.057427277006354416,0.0,0.0001,0.00024261100043077022,0.0020825410028919578,0.0,4.0
63,57,,,1683049256,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.000416456998209469,0.018064962001517415,0.00862202599819284,192.0,10.762165069580078,0.02791290800087154,0.05739253000137978,0.0,0.0001,0.00029521200121962465,0.002080965001368895,0.0,5.0
64,57,,,1683049256,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.00041265800246037543,0.01957098999992013,0.008673505999468034,224.0,10.985490798950195,0.027583559000049718,0.058621044001483824,0.0,0.0001,0.00029489799999282695,0.00208543299959274,0.0,6.0
65,58,,,1683049257,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.00041326399878016673,0.019497509998473106,0.008589271001255838,256.0,10.992508888244629,0.026673361997382017,0.05845439599943347,0.0,0.0001,0.0011740050031221472,0.002106984000420198,0.0,7.0
66,58,,,1683049257,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0004056979996676091,0.01813170999957947,0.008560157002648339,288.0,11.051517486572266,0.027896954998141155,0.057388819004700053,0.0,0.0001,0.00030608200177084655,0.002088217002892634,0.0,8.0
67,58,,,1683049257,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.00042557300184853375,0.01825308600018616,0.008557859997381456,320.0,10.897336959838867,0.027871587000845466,0.05780863299878547,0.0,0.0001,0.0006281339992710855,0.00207239299925277,0.0,9.0
68,58,,,1683049257,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.00046351800119737163,0.018811803998687537,0.008517084999766666,352.0,10.759765625,0.027784599998994963,0.058147535997704836,0.0,0.0001,0.00029362999703153037,0.0022768990020267665,0.0,10.0
69,58,,,1683049257,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0005112149992783088,0.019531473000824917,0.008692463001352735,384.0,11.01440143585205,0.02642374399874825,0.057440740001766244,0.0,0.0001,0.00026934800189337693,0.002012496999668656,0.0,11.0
70,58,,,1683049257,3.8666666666666663,0.0,0.367999999999995,10049.2288,0.049045473561799724,80442.0,0.6811605239496247,3497.160704,260.0,9734.12352,0.0,0.0,0.0,2.9000000000000004,48103.0,84.93055540640225,196407.345152,2.711552,1330.0,0.1139999999999759,8910.471168,0.0,840760.0,6.9,3.733333333333334,32136.486912,524.0,,0.00044011900172336027,0.01931704199887463,,,,,,,,,0.002119988999766065,,
