cpu/interrupts/soft_interrupts_count,process/involuntary_proc_ctx_switches,bandwidth/disk_write_sys_bandwidth_MBs,cpu/load/avg_sys_load_five_min_percent,process/memory/resident_set_size_proc_MB,02_timing/step_time_s,memory/used_memory_sys_MB,bandwidth/net_sent_sys_bandwidth_Mbits,01_general/lr,disk/time/disk_read_time_sys_s,memory/used_memory_sys_percent,disk/time/disk_write_time_sys_s,process/voluntary_proc_ctx_switches,cpu/load/avg_sys_load_one_min_percent,process/memory/text_resident_set_proc_MB,cpu/logical_core_count,01_general/step_based_sps,memory/total_memory_sys_MB,disk/counter/disk_write_sys_count,bandwidth/disk_read_sys_bandwidth_MBs,process/memory/dirty_pages_proc_count,process/memory/data_resident_set_proc_MB,_step,02_timing/backward_time_s,02_timing/dataload_time_s,02_timing/opt_step_time_s,cpu/interrupts/interrupts_count,cpu/interrupts/ctx_switches_count,01_general/locally_processed_samples,process/memory/shared_memory_proc_MB,02_timing/forward_time_s,cpu/load/avg_sys_load_fifteen_min_percent,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,_timestamp,02_timing/loss_calc_time_s,disk/time/disk_busy_time_sys_s,process/memory/lib_memory_proc_MB,01_general/dataset_iteration_count,01_general/step,01_general/minibatch_loss,disk/counter/disk_read_sys_count,02_timing/dataload_cuda_move_time_s,process/memory/virtual_memory_size_proc_MB,_runtime
,,,,,0.07276973454281688,,,0.0001,,,,,,,,439.74325591598205,,,,,,1600,0.04249683255329728,0.001271209679543972,1.6801059246063232e-06,,,45632.0,,0.02718935813754797,,,,1681154164.0,0.0015675281174480915,,,0.0,1425.0,12.902970314025879,,0.00024312594905495644,,174
,,,,,0.07379463082179427,,,0.0001,,,,,,,,433.6358843948471,,,,,,1601,0.0443521779961884,0.0010578958317637444,3.669876605272293e-06,,,45664.0,,0.026619834825396538,,,,1681154164.0,0.0015263073146343231,,,0.0,1426.0,12.484565734863281,,0.00023474497720599174,,174
,,,,,0.07302852207794785,,,0.0001,,,,,,,,438.18495964966155,,,,,,1602,0.04369192197918892,0.0012482702732086182,3.6098062992095947e-06,,,45696.0,,0.026416989974677563,,,,1681154164.0,0.0014202040620148182,,,0.0,1427.0,12.683035850524902,,0.00024752598255872726,,175
,,,,,0.07238485710695386,,,0.0001,,,,,,,,442.0814142482548,,,,,,1603,0.043615690898150206,0.0011062459088861942,3.4598633646965027e-06,,,45728.0,,0.02614875417202711,,,,1681154164.0,0.0012930110096931458,,,0.0,1428.0,12.73997974395752,,0.00021769525483250618,,175
,,,,,0.08066899422556162,,,0.0001,,,,,,,,396.6827689771809,,,,,,1604,0.04540037177503109,0.001673780381679535,3.7602148950099945e-06,,,45760.0,,0.031978672835975885,,,,1681154164.0,0.0012736511416733265,,,0.0,1429.0,12.7744140625,,0.00033875787630677223,,175
,,,,,0.07541899709030986,,,0.0001,,,,,,,,424.2962812364352,,,,,,1605,0.046291292645037174,0.0011885976418852806,3.9800070226192474e-06,,,45792.0,,0.026396709959954023,,,,1681154164.0,0.0013243621215224266,,,0.0,1430.0,12.618541717529297,,0.00021405471488833427,,175
,,,,,0.07401964580640197,,,0.0001,,,,,,,,432.31765906710564,,,,,,1606,0.044340306892991066,0.0012475899420678616,3.2400712370872498e-06,,,45824.0,,0.026956642977893353,,,,1681154164.0,0.0012714806944131851,,,0.0,1431.0,12.755624771118164,,0.0002003852277994156,,175
,,,,,0.0739497528411448,,,0.0001,,,,,,,,432.72626033978526,,,,,,1607,0.04326993180438876,0.0011631371453404427,3.8011930882930756e-06,,,45856.0,,0.027806282974779606,,,,1681154164.0,0.0014530438929796219,,,0.0,1432.0,12.600844383239746,,0.0002535558305680752,,175
575889.0,8638.0,0.0734348944890572,2.8125,2934.378496,,4387.34848,0.12253491868185332,,0.0,5.3,0.34900000000016007,18841.0,3.5937499999999996,2.854912,,,,457.0,0.0,0.0,0.0,1608,,,,853701.0,1447663.0,,613.363712,0.02749305497854948,1.53125,41.04446454298309,241872.576512,1681154164.0,0.0014074328355491161,0.3999999999998636,7407.116288,,,,0.0,0.0002598459832370281,29520.572416,175
,,,,,0.07571044377982616,,,0.0001,,,,,,,,422.6629564219611,,,,,,1609,0.045206678099930286,0.0013399617746472359,3.470107913017273e-06,,,45888.0,,,,,,1681154164.0,,,,0.0,1433.0,12.817747116088867,,,,175
,,,,,0.07460967032238841,,,0.0001,,,,,,,,428.8988258724102,,,,,,1610,0.04559093713760376,0.0012554698623716831,3.7401914596557617e-06,,,45920.0,,0.026196975260972977,,,,1681154165.0,0.0012843511067330837,,,0.0,1434.0,12.593010902404785,,0.0002781967632472515,,175
,,,,,0.07318155467510223,,,0.0001,,,,,,,,437.26865522422435,,,,,,1611,0.04328307323157787,0.0014203940518200397,3.43983992934227e-06,,,45952.0,,0.026817298959940672,,,,1681154165.0,0.0013747615739703178,,,0.0,1435.0,12.607107162475586,,0.0002825870178639889,,175
,,,,,0.07762891100719571,,,0.0001,,,,,,,,412.21755638223243,,,,,,1612,0.04844963597133756,0.0014602048322558403,4.0298327803611755e-06,,,45984.0,,0.026225024834275246,,,,1681154165.0,0.0012137792073190212,,,0.0,1436.0,12.57127571105957,,0.00027623632922768593,,175
,,,,,0.07781444489955902,,,0.0001,,,,,,,,411.2347012345178,,,,,,1613,0.0477669988758862,0.0011958782561123371,3.3597461879253387e-06,,,46016.0,,0.027275450062006712,,,,1681154165.0,0.001279410906136036,,,0.0,1437.0,12.684226989746094,,0.0002933470532298088,,176
,,,,,0.07703360496088862,,,0.0001,,,,,,,,415.40312200431214,,,,,,1614,0.04800401395186782,0.0011206958442926407,3.0901283025741577e-06,,,46048.0,,0.02635382767766714,,,,1681154165.0,0.0013459622859954834,,,0.0,1438.0,12.68864917755127,,0.00020601507276296616,,176
,,,,,0.07322726864367723,,,0.0001,,,,,,,,436.9956792422712,,,,,,1615,0.04443969018757343,0.001142418012022972,3.2102689146995544e-06,,,46080.0,,0.025970229879021645,,,,1681154165.0,0.0013931430876255035,,,0.0,1439.0,12.682432174682617,,0.00027857720851898193,,176
,,,,,0.07605425547808409,,,0.0001,,,,,,,,420.752261643284,,,,,,1616,0.04704271210357547,0.0011745980009436607,3.4910626709461212e-06,,,46112.0,,0.0259753898717463,,,,1681154165.0,0.0015761572867631912,,,0.0,1440.0,12.625770568847656,,0.0002819071523845196,,176
,,,,,0.072981221601367,,,0.0001,,,,,,,,438.46895540866933,,,,,,1617,0.04356605792418122,0.0011859787628054619,3.620050847530365e-06,,,46144.0,,0.026638385839760303,,,,1681154165.0,0.0014019440859556198,,,0.0,1441.0,12.726004600524902,,0.0001852349378168583,,176
,,,,,0.07614516653120518,,,0.0001,,,,,,,,420.249918120358,,,,,,1618,0.047038852237164974,0.0012123188935220242,4.470348358154297e-06,,,46176.0,,0.026053871028125286,,,,1681154165.0,0.0014630449004471302,,,0.0,1442.0,12.772007942199707,,0.00037260912358760834,,176
579546.0,8705.0,0.04076126196084783,2.8125,2934.378496,,4387.2256,0.15115103878245326,,0.0,5.3,0.3510000000001128,18991.0,3.5937499999999996,2.854912,,,,460.0,0.0,0.0,0.0,1619,,,,858884.0,1461526.0,,613.363712,,1.53125,49.89525570055142,241872.183296,1681154165.0,,0.4079999999999018,7407.398912,,,,0.0,0.0002529970370233059,29520.83456,176
,,,,,0.07892089430242777,,,0.0001,,,,,,,,405.4693029373796,,,,,,1620,0.04355466878041625,0.0011753481812775135,3.200024366378784e-06,,,46208.0,,0.03165451530367136,,,,1681154166.0,0.0022801649756729603,,,0.0,1443.0,12.810351371765137,,,,176
,,,,,0.07553805038332939,,,0.0001,,,,,,,,423.62756038329167,,,,,,1621,0.04628798272460699,0.0012209489941596985,2.869870513677597e-06,,,46240.0,,0.026352237910032272,,,,1681154166.0,0.001437345054000616,,,0.0,1444.0,12.775529861450195,,0.00023666583001613617,,176
,,,,,0.07230325415730476,,,0.0001,,,,,,,,442.5803564854771,,,,,,1622,0.04373677261173725,0.0010429751127958298,2.4400651454925537e-06,,,46272.0,,0.025811324827373028,,,,1681154166.0,0.0013741832226514816,,,0.0,1445.0,12.6796875,,0.00033555831760168076,,176
,,,,,0.07386216102167964,,,0.0001,,,,,,,,433.2394226944907,,,,,,1623,0.045657039154320955,0.0009801732376217842,2.5597400963306427e-06,,,46304.0,,0.025478077121078968,,,,1681154166.0,0.0015376568771898746,,,0.0,1446.0,12.559277534484863,,0.000206654891371727,,177
,,,,,0.07788855768740177,,,0.0001,,,,,,,,410.84340177961593,,,,,,1624,0.04667103290557861,0.0013739732094109058,4.079658538103104e-06,,,46336.0,,0.02795428689569235,,,,1681154166.0,0.0016208291053771973,,,0.0,1447.0,12.659555435180664,,0.0002643559128046036,,177
,,,,,0.08037283597514033,,,0.0001,,,,,,,,398.1444677390473,,,,,,1625,0.04632069496437907,0.001323901116847992,4.169996827840805e-06,,,46368.0,,0.03109311079606414,,,,1681154166.0,0.0013230410404503345,,,0.0,1448.0,12.608892440795898,,0.0003079180605709553,,177
,,,,,0.07258446095511317,,,0.0001,,,,,,,,440.86571118560846,,,,,,1626,0.0446201441809535,0.001325812190771103,2.1299347281455994e-06,,,46400.0,,0.02529327291995287,,,,1681154166.0,0.0010863561183214188,,,0.0,1449.0,12.810519218444824,,0.0002567456103861332,,177
,,,,,0.08897007070481777,,,0.0001,,,,,,,,359.6715136505695,,,,,,1627,0.060994233936071396,0.0011271960102021694,3.1800009310245514e-06,,,46432.0,,0.025455516763031483,,,,1681154166.0,0.0011681579053401947,,,0.0,1450.0,12.579913139343262,,0.00022178608924150467,,177
,,,,,0.07769768266007304,,,0.0001,,,,,,,,411.8526950153692,,,,,,1628,0.04837478371337056,0.0010781758464872837,1.6801059246063232e-06,,,46464.0,,0.026965603232383728,,,,1681154166.0,0.0010392339900135994,,,0.0,1451.0,12.667495727539062,,0.00023820577189326286,,177
582833.0,8735.0,0.0,2.8125,2934.382592,,4387.864576,0.12919618600134405,,0.0,5.3,0.3510000000001128,19147.0,3.5937499999999996,2.854912,,,,460.0,0.0,0.0,0.0,1629,0.04551547532901168,,3.6996789276599884e-06,863605.0,1473735.0,,613.363712,0.025995189789682627,1.53125,41.01357619264227,241872.060416,1681154166.0,0.001296300906687975,0.4079999999999018,7407.419392,,,,0.0,0.00023865606635808945,29520.83456,177
,,,,,0.0742625598795712,,,0.0001,,,,,,,,430.90354078681366,,,,,,1630,,0.0012132381089031696,,,,46496.0,,,,,,1681154166.0,,,,0.0,1452.0,12.635979652404785,,,,177
,,,,,0.08162287576124072,,,0.0001,,,,,,,,392.04695621855876,,,,,,1631,0.04737108899280429,0.0026133530773222446,4.6603381633758545e-06,,,46528.0,,0.029268577694892883,,,,1681154167.0,0.001992486882954836,,,0.0,1453.0,12.720732688903809,,0.0003727087751030922,,177
,,,,,0.07663884665817022,,,0.0001,,,,,,,,417.54281797491774,,,,,,1632,0.04583348333835602,0.0011328170076012611,3.600027412176132e-06,,,46560.0,,0.027498594019562006,,,,1681154167.0,0.0018717851489782333,,,0.0,1454.0,12.606058120727539,,0.00029856711626052856,,177
,,,,,0.07734113372862339,,,0.0001,,,,,,,,413.75136951421536,,,,,,1633,0.046583821065723896,0.0012049279175698757,4.880130290985107e-06,,,46592.0,,0.027168137952685356,,,,1681154167.0,0.0018669948913156986,,,0.0,1455.0,12.710714340209961,,0.0005123717710375786,,178
,,,,,0.07852533087134361,,,0.0001,,,,,,,,407.5118136392064,,,,,,1634,0.04740756982937455,0.0011146957986056805,4.9602240324020386e-06,,,46624.0,,0.027570646721869707,,,,1681154167.0,0.0018784552812576294,,,0.0,1456.0,12.667668342590332,,0.0005490030162036419,,178
,,,,,0.07751753693446517,,,0.0001,,,,,,,,412.8098139528533,,,,,,1635,0.04494052194058895,0.0012681297957897186,3.6996789276599884e-06,,,46656.0,,0.02931565884500742,,,,1681154167.0,0.001468544825911522,,,0.0,1457.0,12.860026359558105,,0.0005209818482398987,,178
,,,,,0.07657370623201132,,,0.0001,,,,,,,,417.8980171475954,,,,,,1636,0.046988220885396004,0.0010542147792875767,2.0097941160202026e-06,,,46688.0,,0.026932701934129,,,,1681154167.0,0.0014012036845088005,,,0.0,1458.0,12.392252922058105,,0.0001953551545739174,,178
,,,,,0.07548675872385502,,,0.0001,,,,,,,,423.9154063703028,,,,,,1637,0.04626844264566898,0.0010524149984121323,1.519918441772461e-06,,,46720.0,,0.02659839391708374,,,,1681154167.0,0.0013041310012340546,,,0.0,1459.0,12.635520935058594,,0.00026185624301433563,,178
,,,,,0.07737751491367817,,,0.0001,,,,,,,,413.5568328305579,,,,,,1638,0.048413575161248446,0.0010895156301558018,2.54996120929718e-06,,,46752.0,,0.026303916703909636,,,,1681154167.0,0.0013469820842146873,,,0.0,1460.0,12.696014404296875,,0.0002209753729403019,,178
,,,,,0.07697360776364803,,,0.0001,,,,,,,,415.72690860818,,,,,,1639,0.04666784219443798,0.0010949959978461266,1.5613622963428497e-06,,,46784.0,,0.027547838166356087,,,,1681154167.0,0.0014358842745423317,,,0.0,1461.0,12.784960746765137,,0.00022548576816916466,,178
585995.0,8834.0,0.0,2.8125,2934.652928,,4387.4304,0.11713795834428739,,0.0,5.3,0.3510000000001128,19241.0,3.5937499999999996,2.854912,,,,460.0,0.0,0.0,0.0,1640,,,,867940.0,1481181.0,,613.363712,,1.53125,36.776247325740464,241871.978496,1681154167.0,,0.4079999999999018,7407.439872,,,,0.0,0.00019889511168003082,29520.83456,178
,,,,,0.07757921097800136,,,0.0001,,,,,,,,412.48163775568736,,,,,,1641,0.045472884085029364,0.00109176617115736,1.9902363419532776e-06,,,46816.0,,0.029365490190684795,,,,1681154168.0,0.001448185183107853,,,0.0,1462.0,12.792440414428711,,,,178
,,,,,0.07630740106105804,,,0.0001,,,,,,,,419.35643928424344,,,,,,1642,0.0463611651211977,0.0013161818496882915,2.4600885808467865e-06,,,46848.0,,0.027050654869526625,,,,1681154168.0,0.001357563305646181,,,0.0,1463.0,12.675097465515137,,0.0002193758264183998,,178
,,,,,0.0760206701233983,,,0.0001,,,,,,,,420.93814679687705,,,,,,1643,0.04682098561897874,0.0005634129047393799,3.0598603188991547e-06,,,46880.0,,0.027016024105250835,,,,1681154168.0,0.0013588317669928074,,,0.0,1464.0,12.703450202941895,,0.00025835586711764336,,178
,,,,,0.08065345464274287,,,0.0001,,,,,,,,396.7591982481724,,,,,,1644,0.049354457296431065,0.0016005178913474083,4.120171070098877e-06,,,46912.0,,0.028556521050632,,,,1681154168.0,0.0008891122415661812,,,0.0,1465.0,12.751301765441895,,0.0002487259916961193,,179
,,,,,0.07818698463961482,,,0.0001,,,,,,,,409.275279606916,,,,,,1645,0.04999372269958258,0.0011260872706770897,2.7799978852272034e-06,,,46944.0,,0.02576585393399,,,,1681154168.0,0.0010655056685209274,,,0.0,1466.0,12.629317283630371,,0.00023303506895899773,,179
,,,,,0.07711733132600784,,,0.0001,,,,,,,,414.95211841190866,,,,,,1646,0.04638808639720082,0.0009622429497539997,3.810971975326538e-06,,,46976.0,,0.028287705034017563,,,,1681154168.0,0.0012630308046936989,,,0.0,1467.0,12.579659461975098,,0.0002124551683664322,,179
,,,,,0.07758508017286658,,,0.0001,,,,,,,,412.4504341388976,,,,,,1647,0.04959427285939455,0.0010526850819587708,5.420297384262085e-06,,,47008.0,,0.02564694220200181,,,,1681154168.0,0.0010508648119866848,,,0.0,1468.0,12.730963706970215,,0.00023489492014050484,,179
,,,,,0.07493243645876646,,,0.0001,,,,,,,,427.0513747088531,,,,,,1648,0.04692616919055581,0.001042734831571579,2.839602530002594e-06,,,47040.0,,0.025686472188681364,,,,1681154168.0,0.0010533756576478481,,,0.0,1469.0,12.484611511230469,,0.00022084498777985573,,179
,,,,,0.07635699026286602,,,0.0001,,,,,,,,419.0840928883791,,,,,,1649,0.04643161781132221,0.0010393448173999786,2.739951014518738e-06,,,47072.0,,0.02760543767362833,,,,1681154168.0,0.0010421248152852058,,,0.0,1470.0,12.824913024902344,,0.00023572519421577454,,179
589078.0,8835.0,0.0,2.8125,2934.657024,,4386.34496,0.10987903544389509,,0.0,5.3,0.3510000000001128,19374.0,3.5937499999999996,2.854912,,,,460.0,0.0,0.0,0.0,1650,0.05440616700798273,,2.0600855350494385e-06,872443.0,1492357.0,,613.363712,0.025760815013200045,1.53125,37.29516236622991,241873.580032,1681154168.0,0.0010511954315006733,0.4079999999999018,7407.460352,,,,0.0,0.00018728477880358696,29520.83456,179
,,,,,0.08250755816698074,,,0.0001,,,,,,,,387.8432559504142,,,,,,1651,,0.0011000358499586582,,,,47104.0,,,,,,1681154168.0,,,,0.0,1471.0,12.736048698425293,,,,179
,,,,,0.08072414621710777,,,0.0001,,,,,,,,396.4117491430126,,,,,,1652,0.04784119129180908,0.002559061162173748,3.3099204301834106e-06,,,47136.0,,0.028840119019150734,,,,1681154169.0,0.000997132621705532,,,0.0,1472.0,12.721917152404785,,0.00048333220183849335,,179
,,,,,0.07470152201130986,,,0.0001,,,,,,,,428.37145935467254,,,,,,1653,0.04778140923008323,0.0011138259433209896,1.8100254237651825e-06,,,47168.0,,0.024644617922604084,,,,1681154169.0,0.0009786039590835571,,,0.0,1473.0,12.807173728942871,,0.00018125493079423904,,179
,,,,,0.0767154092900455,,,0.0001,,,,,,,,417.12610668626496,,,,,,1654,0.04849626636132598,0.001021173782646656,3.6600977182388306e-06,,,47200.0,,0.025840055663138628,,,,1681154169.0,0.0011142371222376823,,,0.0,1474.0,12.584500312805176,,0.00024001626297831535,,180
,,,,,0.07631141878664494,,,0.0001,,,,,,,,419.3343605557526,,,,,,1655,0.046837897039949894,0.0012206588871777058,3.6298297345638275e-06,,,47232.0,,0.027025403920561075,,,,1681154169.0,0.0010010641999542713,,,0.0,1475.0,12.764823913574219,,0.00022276490926742554,,180
,,,,,0.07653888640925288,,,0.0001,,,,,,,,418.088131422454,,,,,,1656,0.04697737097740173,0.0014704251661896706,3.6498531699180603e-06,,,47264.0,,0.026523472741246223,,,,1681154169.0,0.001301951240748167,,,0.0,1476.0,12.69277572631836,,0.0002620164304971695,,180
,,,,,0.07364402618259192,,,0.0001,,,,,,,,434.5226851212571,,,,,,1657,0.04524064902216196,0.0012007891200482845,3.339722752571106e-06,,,47296.0,,0.025776354130357504,,,,1681154169.0,0.0012080390006303787,,,0.0,1477.0,12.823965072631836,,0.00021485518664121628,,180
,,,,,0.07416288694366813,,,0.0001,,,,,,,,431.4826636172649,,,,,,1658,0.046147920191287994,0.0010267836041748524,3.119930624961853e-06,,,47328.0,,0.02537657506763935,,,,1681154169.0,0.0013946830295026302,,,0.0,1478.0,12.725056648254395,,0.00021380512043833733,,180
,,,,,0.07561261299997568,,,0.0001,,,,,,,,423.2098155371286,,,,,,1659,0.047822060994803905,0.000985482707619667,3.3797696232795715e-06,,,47360.0,,0.025335004087537527,,,,1681154169.0,0.001249060034751892,,,0.0,1479.0,12.757426261901855,,0.00021762540563941002,,180
,,,,,0.0734830116853118,,,0.0001,,,,,,,,435.4748024895711,,,,,,1660,0.04532202100381255,0.001018645241856575,3.139954060316086e-06,,,47392.0,,0.025652781128883362,,,,1681154169.0,0.0012771496549248695,,,0.0,1480.0,12.865668296813965,,0.00020927470177412033,,180
592448.0,8903.0,0.11421095738311014,2.8125,2934.657024,,4385.550336,0.12469516660674605,,0.0,5.3,0.3560000000002219,19505.0,3.546875,2.854912,,,,466.0,0.0,0.0,0.0,1661,,,,877310.0,1503321.0,,613.363712,0.025939418002963066,1.546875,36.4282126348184,241873.85856,1681154169.0,0.0012519396841526031,0.4199999999998454,7407.480832,,,,0.0,0.0004284800961613655,29520.83456,180
,,,,,0.07461544824764132,,,0.0001,,,,,,,,428.8656136433725,,,,,,1662,0.04592128470540047,0.0010706656612455845,3.6600977182388306e-06,,,47424.0,,,,,,1681154170.0,,,,0.0,1481.0,12.70352554321289,,,,180
,,,,,0.07411856669932604,,,0.0001,,,,,,,,431.7406747733423,,,,,,1663,0.04615909978747368,0.0011047357693314552,3.570225089788437e-06,,,47456.0,,0.025367524940520525,,,,1681154170.0,0.001274830661714077,,,0.0,1482.0,12.654756546020508,,0.00020880531519651413,,180
,,,,,0.07545259827747941,,,0.0001,,,,,,,,424.1073300394368,,,,,,1664,0.047253415919840336,0.0009984439238905907,3.0403025448322296e-06,,,47488.0,,0.025738924276083708,,,,1681154170.0,0.001208367757499218,,,0.0,1483.0,12.713154792785645,,0.00025040609762072563,,180
,,,,,0.07436954416334629,,,0.0001,,,,,,,,430.28366463716327,,,,,,1665,0.04643079685047269,0.001169048249721527,1.3499520719051361e-06,,,47520.0,,0.025268632918596268,,,,1681154170.0,0.0012970613315701485,,,0.0,1484.0,12.74877643585205,,0.0002026548609137535,,181
,,,,,0.07711161766201258,,,0.0001,,,,,,,,414.982864712539,,,,,,1666,0.04877665266394615,0.0010134042240679264,1.6600824892520905e-06,,,47552.0,,0.02566209202632308,,,,1681154170.0,0.0014335238374769688,,,0.0,1485.0,12.67223834991455,,0.000224284827709198,,181
,,,,,0.07779612531885505,,,0.0001,,,,,,,,411.3315395701889,,,,,,1667,0.04943532915785909,0.0010709762573242188,3.7299469113349915e-06,,,47584.0,,0.02571476297453046,,,,1681154170.0,0.0013184710405766964,,,0.0,1486.0,12.756024360656738,,0.00025285594165325165,,181
,,,,,0.07513894187286496,,,0.0001,,,,,,,,425.8777033903935,,,,,,1668,0.046860107220709324,0.001239319797605276,3.5800039768218994e-06,,,47616.0,,0.025599041022360325,,,,1681154170.0,0.001216768752783537,,,0.0,1487.0,12.833333015441895,,0.00022012507542967796,,181
,,,,,0.07463765842840075,,,0.0001,,,,,,,,428.7379946504795,,,,,,1669,0.04600327601656318,0.0010575451888144016,3.289896994829178e-06,,,47648.0,,0.025879457127302885,,,,1681154170.0,0.001457615289837122,,,0.0,1488.0,12.730969429016113,,0.00023647490888834,,181
,,,,,0.07370575936511159,,,0.0001,,,,,,,,434.15874520040705,,,,,,1670,0.04534415202215314,0.0010797660797834396,2.9299408197402954e-06,,,47680.0,,0.02565760212019086,,,,1681154170.0,0.001409654039889574,,,0.0,1489.0,12.650655746459961,,0.0002116551622748375,,181
,,,,,0.07407800713554025,,,0.0001,,,,,,,,431.97706360336775,,,,,,1671,0.04571350011974573,0.0012181089259684086,2.3799948394298553e-06,,,47712.0,,0.025402596220374107,,,,1681154170.0,0.0014913259074091911,,,0.0,1490.0,12.665932655334473,,0.0002500959672033787,,181
596027.0,8954.0,0.0,2.8125,2934.657024,,4386.336768,0.13763718002460526,,0.0,5.3,0.3560000000002219,19638.0,3.546875,2.854912,,,,466.0,0.0,0.0,0.0,1672,,,,882537.0,1515905.0,,613.363712,,1.546875,40.9396855959898,241873.072128,1681154170.0,,0.4199999999998454,7407.767552,,,,0.0,0.00028179725632071495,29521.096704,181
,,,,,0.08086766954511404,,,0.0001,,,,,,,,395.7082005701673,,,,,,1673,0.04414986306801438,0.002219222951680422,2.7203932404518127e-06,,,47744.0,,0.033028197940438986,,,,1681154171.0,0.0011858679354190826,,,0.0,1491.0,12.688862800598145,,,,181
,,,,,0.07379427878186107,,,0.0001,,,,,,,,433.637953080256,,,,,,1674,0.04381924495100975,0.0011828080751001835,3.1599774956703186e-06,,,47776.0,,0.027176147792488337,,,,1681154171.0,0.0013917731121182442,,,0.0,1492.0,12.767507553100586,,0.0002211448736488819,,181
,,,,,0.07425459893420339,,,0.0001,,,,,,,,430.94973859269015,,,,,,1675,0.045278359204530716,0.0011239759624004364,3.739725798368454e-06,,,47808.0,,0.02632526820525527,,,,1681154171.0,0.0013009910471737385,,,0.0,1493.0,12.725791931152344,,0.00022226478904485703,,181
,,,,,0.07655977597460151,,,0.0001,,,,,,,,417.97405481719164,,,,,,1676,0.046395775862038136,0.0011753179132938385,1.9399449229240417e-06,,,47840.0,,0.027654470410197973,,,,1681154171.0,0.0011372370645403862,,,0.0,1494.0,12.625651359558105,,0.00019503477960824966,,182
,,,,,0.07335306936874986,,,0.0001,,,,,,,,436.2462303947264,,,,,,1677,0.04480176791548729,0.0012881509028375149,3.0901283025741577e-06,,,47872.0,,0.025849316269159317,,,,1681154171.0,0.0011828192509710789,,,0.0,1495.0,12.639963150024414,,0.0002279249019920826,,182
,,,,,0.07299528922885656,,,0.0001,,,,,,,,438.3844538196546,,,,,,1678,0.04493605066090822,0.0011821179650723934,1.569744199514389e-06,,,47904.0,,0.02561385091394186,,,,1681154171.0,0.0010185441933572292,,,0.0,1496.0,12.703710556030273,,0.00024315575137734413,,182
,,,,,0.07681241258978844,,,0.0001,,,,,,,,416.5993349394435,,,,,,1679,0.048083266243338585,0.0013302718289196491,4.790257662534714e-06,,,47936.0,,0.025992070324718952,,,,1681154171.0,0.0011852080933749676,,,0.0,1497.0,12.669656753540039,,0.0002168058417737484,,182
,,,,,0.0722637721337378,,,0.0001,,,,,,,,442.82216462182373,,,,,,1680,0.043870716355741024,0.0011944780126214027,1.7997808754444122e-06,,,47968.0,,0.025904576759785414,,,,1681154171.0,0.0010588550940155983,,,0.0,1498.0,12.540932655334473,,0.0002333461306989193,,182
,,,,,0.07502432866021991,,,0.0001,,,,,,,,426.52830850277684,,,,,,1681,0.045590047724545,0.0013317619450390339,2.430286258459091e-06,,,48000.0,,0.02674397686496377,,,,1681154171.0,0.001126816961914301,,,0.0,1499.0,12.715495109558105,,0.00022929487749934196,,182
599627.0,8976.0,0.0,2.8125,2934.92736,,4386.226176,0.15100868949183083,,0.0,5.3,0.3560000000002219,19771.0,3.546875,2.854912,,,,466.0,0.0,0.0,0.0,1682,,,,887705.0,1529045.0,,613.363712,0.030110448133200407,1.546875,46.77206298042529,241872.666624,1681154171.0,0.00120113929733634,0.4199999999998454,7407.788032,,,,0.0,0.00039223022758960724,29521.096704,182
,,,,,0.08105448447167873,,,0.0001,,,,,,,,394.796169620709,,,,,,1683,0.04669170407578349,0.002654382959008217,4.579778760671616e-06,,,48032.0,,,,,,1681154172.0,,,,0.0,1500.0,12.700706481933594,,,,182
,,,,,0.0816668956540525,,,0.0001,,,,,,,,391.8356360152902,,,,,,1684,0.046651992946863174,0.0015685069374740124,2.1099112927913666e-06,,,48064.0,,0.032105004880577326,,,,1681154172.0,0.0010631652548909187,,,0.0,1501.0,12.594161033630371,,0.0002761157229542732,,182
,,,,,0.0742402789182961,,,0.0001,,,,,,,,431.03286337618783,,,,,,1685,0.046754324808716774,0.0011714482679963112,2.419576048851013e-06,,,48096.0,,0.024987005162984133,,,,1681154172.0,0.0011030961759388447,,,0.0,1502.0,12.69946575164795,,0.00022198492661118507,,182
,,,,,0.07806460186839104,,,0.0001,,,,,,,,409.91690515438404,,,,,,1686,0.05037854099646211,0.0011537880636751652,1.7299316823482513e-06,,,48128.0,,0.025283973198384047,,,,1681154172.0,0.001056845299899578,,,0.0,1503.0,12.443028450012207,,0.0001897243782877922,,183
,,,,,0.07360774651169777,,,0.0001,,,,,,,,434.73685198221017,,,,,,1687,0.04515689704567194,0.0011662179604172707,4.480127245187759e-06,,,48160.0,,0.02578199515119195,,,,1681154172.0,0.0012865308672189713,,,0.0,1504.0,12.67784309387207,,0.0002116253599524498,,183
,,,,,0.07174214022234082,,,0.0001,,,,,,,,446.04189254497675,,,,,,1688,0.04268291685730219,0.0011803279630839825,2.3599714040756226e-06,,,48192.0,,0.026397440116852522,,,,1681154172.0,0.001294081099331379,,,0.0,1505.0,12.730843544006348,,0.00018501421436667442,,183
,,,,,0.07226334512233734,,,0.0001,,,,,,,,442.82478130269214,,,,,,1689,0.04338753502815962,0.0012675602920353413,2.1900050342082977e-06,,,48224.0,,0.02602528128772974,,,,1681154172.0,0.0013041812926530838,,,0.0,1506.0,12.547554016113281,,0.0002765972167253494,,183
