_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,01_general/step_based_sps,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
10,5,,,1682803355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024603779997960373,0.00021066399995106622,0.018068977999973868,825.7661116225829,1.4889997146383394e-06,160.0,7.0855712890625,0.0158026039998731,0.038751892999243864,0.0001,0.0022077799999351555,0.0,4.0
11,5,,,1682803355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024602379999123514,0.0002770149999378191,0.01787609200027873,812.811576711533,1.5840000742173288e-06,192.0,7.143798828125,0.016101381999760633,0.039369518000057724,0.0001,0.002653207000093971,0.0,5.0
12,5,,,1682803355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024074490002021776,0.00021534400002565235,0.01798987699976351,815.9486131869727,1.3809999472869094e-06,224.0,7.2586669921875,0.01600379100000282,0.039218156000060844,0.0001,0.002600314000119397,0.0,6.0
13,5,,,1682803355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002464336000230105,0.0002564819997132872,0.018097688000125345,816.9890837430771,1.4300003385869786e-06,256.0,7.19140625,0.016000748999886127,0.03916821000029813,0.0001,0.00234752500000468,0.0,7.0
14,5,,,1682803355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024162119998436538,0.00020139300022492534,0.01778279800009841,803.9028478381063,1.5340001482400112e-06,288.0,7.0736083984375,0.01598497299983137,0.039805805000014516,0.0001,0.0034188949998679163,0.0,8.0
15,5,,,1682803355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002461830000356713,0.00021289200003593578,0.019930866000322567,788.2785152479233,1.3489998309523799e-06,320.0,7.0675048828125,0.01586068200003865,0.04059478900035174,0.0001,0.0021271699997669202,0.0,9.0
16,5,,,1682803355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024028749999160937,0.0002127829998244124,0.017962991000331385,815.362634681754,1.353000243398128e-06,352.0,7.0810546875,0.016053434000241396,0.039246341000762186,0.0001,0.002612905000205501,0.0,10.0
17,5,,,1682803355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024979290001283516,0.00022693300024911878,0.018033511999874463,813.6898020177856,1.497000084782485e-06,384.0,7.1771240234375,0.015863178000017797,0.039327026000137266,0.0001,0.0027039769997827534,0.0,11.0
18,5,,,1682803355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024270989997603465,0.0006120440002632677,0.017997801000092295,808.1080103011645,1.3630001376441214e-06,416.0,7.1964111328125,0.01588751899998897,0.03959866700006387,0.0001,0.0026728409998213465,0.0,12.0
19,5,,,1682803355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002404674999979761,0.00021895800000493182,0.017888392000259046,809.8831662394657,1.338000402029138e-06,448.0,7.21484375,0.016109309000057692,0.039511872000730364,0.0001,0.0028892000000269036,0.0,13.0
20,5,,,1682803355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025997789998655207,0.0002169909998883668,0.0180884859996695,799.2271074498304,1.312999756919453e-06,480.0,7.2110595703125,0.016299318999699608,0.040038681998794345,0.0001,0.002832793999914429,0.0,14.0
21,5,,,1682803355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002434082000036142,0.00025549400015734136,0.018062589000237494,805.9251211960027,1.4079996617510915e-06,512.0,7.06494140625,0.01605392600004052,0.039705921999939164,0.0001,0.0028984229998059163,0.0,15.0
22,5,,,1682803355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002470675000040501,0.0002245069999844418,0.0178763290000461,800.4760831489095,1.440000232832972e-06,544.0,7.14453125,0.016550317999644903,0.03997621000007712,0.0001,0.0028529410001283395,0.0,16.0
23,5,,,1682803355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002501462000054744,0.00022562699996342417,0.018029225999725895,809.4224871672687,1.3839999155607074e-06,576.0,7.0284423828125,0.015713369000422972,0.03953436000028887,0.0001,0.0030632920002062747,0.0,17.0
24,5,,,1682803355.0,12.866666666666665,0.0,0.10800000000000409,4902.019072,0.07764940332724342,21575.0,0.29920722488932494,891.121664,101.0,3922.542592,0.0,0.0,0.0,9.366666666666665,38187.0,442.87349958996657,204113.788928,2.719744,342.0,0.035000000000081855,5397.303296,0.0,33678.0,3.3,14.499999999999998,17674.932224,77.0,0.0024831970004015602,0.0002759609997156076,0.019539086999884603,,,,,,,,,,
25,5,,,1682803355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.1700156374425,1.2959999367012642e-06,608.0,7.331298828125,0.016651426999942487,0.041820770999947854,0.0001,0.002869803000066895,0.0,18.0
26,5,,,1682803355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002511092000077042,0.00021120000019436702,0.01862110100000791,795.8165317702808,1.2749997040373273e-06,640.0,7.283935546875,0.015874283999892214,0.040210272999502195,0.0001,0.0029913209996266232,0.0,19.0
27,5,,,1682803355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024395289997301006,0.00022325000009004725,0.018067623000206368,805.3606009676311,1.4359998203872237e-06,672.0,7.069580078125,0.016122636000091006,0.03973375399982615,0.0001,0.00287927999988824,0.0,20.0
28,5,,,1682803355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002462094000293291,0.00022466299969892134,0.01800573099990288,806.5762785332105,1.24100006360095e-06,704.0,6.936767578125,0.01612150900018605,0.039673867000146856,0.0001,0.002858629000002111,0.0,21.0
29,6,,,1682803356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002406178999990516,0.00030497799980366835,0.0179426859999694,809.6220340326847,1.6770000001997687e-06,736.0,7.0364990234375,0.01585866100003841,0.03952461599965318,0.0001,0.003010434999850986,0.0,22.0
30,6,,,1682803356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024576370001341274,0.00020526200023596175,0.018004446999839274,815.3897476167253,1.407000127073843e-06,768.0,6.978515625,0.016043715000250813,0.03924503600092066,0.0001,0.002532568000333413,0.0,23.0
31,6,,,1682803356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002434988000004523,0.00022009599979355698,0.017955091000203538,802.0967410512184,1.7009997463901527e-06,800.0,7.1077880859375,0.016330364999703306,0.039895436999358935,0.0001,0.0029531959999076207,0.0,24.0
32,6,,,1682803356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002488711999831139,0.00020505800011960673,0.01808954200032531,804.8336700588624,1.3369999578571878e-06,832.0,7.0911865234375,0.016051579999839305,0.03975976799983982,0.0001,0.002923538999766606,0.0,25.0
33,6,,,1682803356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002562183999998524,0.00021345400000427617,0.017840057000285015,808.8598667616722,1.1860001905006357e-06,864.0,7.0909423828125,0.016101622999940446,0.03956185900051423,0.0001,0.002843355000095471,0.0,26.0
34,6,,,1682803356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002444924999963405,0.00020998099989810726,0.019063484000071185,784.6171299991953,1.0810003914230037e-06,896.0,7.1624755859375,0.016011208000236365,0.04078422300062812,0.0001,0.0030535440000676317,0.0,27.0
35,6,,,1682803356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00247511299994585,0.0002222260000053211,0.01794010999992679,807.4669089337856,1.2010000318696257e-06,928.0,7.110595703125,0.01604984699997658,0.039630106999993586,0.0001,0.0029416100001071754,0.0,28.0
36,6,,,1682803356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024625999999443593,0.0002094510000461014,0.01806874899966715,803.1209480933966,1.17799982035649e-06,960.0,7.0731201171875,0.016252934000021924,0.039844558999448054,0.0001,0.0028496469999481633,0.0,29.0
37,6,,,1682803356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024660559997755627,0.0005305570002747118,0.017875606999950833,804.6139581740678,1.3239996405900456e-06,992.0,7.1982421875,0.015983946999767795,0.03977062499961903,0.0001,0.0029131340002095385,0.0,30.0
38,6,,,1682803356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024478579998685746,0.00022536799997396884,0.017902272999890556,815.899099401665,1.2339996828814037e-06,1024.0,7.2276611328125,0.016112445000089792,0.03922053599944775,0.0001,0.0025313579999419744,0.0,31.0
39,6,,,1682803356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002452818999699957,0.0002821089997269155,0.01801820500031681,805.67418200305,1.264999809791334e-06,1056.0,7.09814453125,0.01605281299998751,0.03971828899921093,0.0001,0.002911077999669942,0.0,32.0
40,6,,,1682803356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024500639997313556,0.0002525260001675633,0.017774514999928215,815.890903141993,1.7390002540196292e-06,1088.0,7.0872802734375,0.01608837499998117,0.03922093000028326,0.0001,0.0026537110002209374,0.0,33.0
41,6,,,1682803356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002482751000115968,0.00020605999998224434,0.018150467999930697,802.0137763946632,1.5370001165138092e-06,1120.0,7.0068359375,0.016185143999791762,0.03989956399982475,0.0001,0.002873603999887564,0.0,34.0
42,6,,,1682803356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002393185000073572,0.00021960799995213165,0.017941175000032672,817.6266612932911,1.2909999895782676e-06,1152.0,7.14453125,0.01580741099996885,0.03913766699997723,0.0001,0.002774996999960422,0.0,35.0
43,6,,,1682803356.0,12.866666666666665,0.0,0.20400000000000773,4948.774912,0.14710705816678885,28464.0,0.6166812158488376,891.121664,124.0,3922.57536,0.0,0.0,0.0,9.366666666666665,53966.0,539.5141461784724,204067.049472,2.719744,514.0,0.04399999999998272,5397.569536,0.0,45329.0,3.3,14.499999999999998,17675.194368,78.0,0.0024907269998948323,,,,,,,,,,,,
44,6,,,1682803356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00021066299996164162,0.022726612000042223,719.4855228844942,1.5309997252188623e-06,1184.0,7.1182861328125,0.016067838000253687,0.04447622499992576,0.0001,0.002978854000048159,0.0,36.0
45,6,,,1682803356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00247813199985103,0.00020838299997194554,0.017808894999689073,820.851958674006,1.309999788645655e-06,1216.0,7.10400390625,0.015932028999941394,0.03898388699917632,0.0001,0.0025551379999342316,0.0,37.0
46,6,,,1682803356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00252097699967635,0.0002449160001560813,0.017900813999858656,817.9190942097165,1.2670002433878835e-06,1248.0,7.008056640625,0.015924732999792468,0.03912367399971117,0.0001,0.00253096699998423,0.0,38.0
47,6,,,1682803356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025297219999629306,0.00021071999981359113,0.018098580000241782,799.9852002673297,1.5050000001792796e-06,1280.0,7.1197509765625,0.016107531000216113,0.040000740000323276,0.0001,0.00305268200008868,0.0,39.0
48,7,,,1682803357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025596430000405235,0.00020941600041624042,0.017806426999868563,813.543051160394,1.3049998415226582e-06,1312.0,6.8739013671875,0.015889123000306427,0.039334120000603434,0.0001,0.002868206000130158,0.0,40.0
49,7,,,1682803357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024658150000504975,0.0002503300001990283,0.01808624700015571,803.5996644104897,1.4180000107444357e-06,1344.0,7.1258544921875,0.016104437000194594,0.03982082300080947,0.0001,0.0029125760001988965,0.0,41.0
50,7,,,1682803357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024386770001001423,0.00020940200010954868,0.017790678999972442,810.5794396643782,1.6280000636470504e-06,1376.0,7.150146484375,0.016445924999970885,0.039477932000409055,0.0001,0.00259162100019239,0.0,42.0
51,7,,,1682803357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024433880003016384,0.00021490900007847813,0.01796485400018355,816.6808700996778,1.2959999367012642e-06,1408.0,7.21142578125,0.015976629999840952,0.03918299200040565,0.0001,0.0025819150000643276,0.0,43.0
52,7,,,1682803357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024350610001420137,0.00023223599964694586,0.018069496999942203,802.5872402960839,1.1400002222217154e-06,1440.0,7.046142578125,0.016330250999999407,0.039871054999821354,0.0001,0.0028028699998685624,0.0,44.0
53,7,,,1682803357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003241850999984308,0.00021843700005774735,0.018055651999929978,792.9882983355471,1.6130002222780604e-06,1472.0,6.9957275390625,0.016038508000292495,0.040353685000354744,0.0001,0.0027976239998679375,0.0,45.0
54,7,,,1682803357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024400450001849094,0.00022203299977263669,0.018244522999793844,797.4137678534169,1.3550002222473267e-06,1504.0,7.3231201171875,0.016365864000363217,0.04012973100043382,0.0001,0.0028559110000969667,0.0,46.0
55,7,,,1682803357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002436118999867176,0.00022255799967751955,0.018143106000025,805.2476175615368,1.2339996828814037e-06,1536.0,7.0615234375,0.015908394000234694,0.03973932899907595,0.0001,0.0030279179995886807,0.0,47.0
56,7,,,1682803357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024865989998943405,0.00023257900011230959,0.018106259999967733,804.4193795145717,1.3160001799406018e-06,1568.0,7.07763671875,0.016052982000019256,0.03978024500020183,0.0001,0.0029005090000282507,0.0,48.0
57,7,,,1682803357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024547100001655053,0.000218074000258639,0.01811392799982059,804.5510435481974,1.3149997357686516e-06,1600.0,7.063232421875,0.015979780000179744,0.03977373499992609,0.0001,0.003005927999765845,0.0,49.0
58,7,,,1682803357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025218109999514127,0.00026042700028483523,0.01780585799997425,804.6297187044215,1.3779999790131114e-06,1632.0,7.1627197265625,0.015947463999964384,0.03976984600012656,0.0001,0.0032329079999726673,0.0,50.0
59,7,,,1682803357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024960640002973378,0.00020577399982357747,0.01788230400006796,808.903683737567,1.2579998838191386e-06,1664.0,7.1337890625,0.015957203000198206,0.0395597159999852,0.0001,0.0030171129997143,0.0,51.0
60,7,,,1682803357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024762070001997927,0.00021595099997284706,0.018134099999770115,807.7781972320938,1.368000084767118e-06,1696.0,7.06494140625,0.01576449699996374,0.039614835000065796,0.0001,0.0030227120000745344,0.0,52.0
61,7,,,1682803357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002497093999863864,0.00020764200007761247,0.018081454000366648,813.059689959202,1.398000222252449e-06,1728.0,7.372802734375,0.016021059999729914,0.03935750400023608,0.0001,0.0025488559999757854,0.0,53.0
62,7,,,1682803357.0,12.866666666666665,0.0,0.30000000000001137,4954.66496,0.07763533057482253,35146.0,0.33827392650861515,891.121664,143.0,3922.853888,0.0,0.0,0.0,9.366666666666665,69591.0,529.9059901570773,204080.47616,2.719744,659.0,0.05000000000006821,5397.6064,0.0,56796.0,3.3,14.499999999999998,17675.194368,83.0,0.002427662000172859,,,,,,,,,,,,
63,7,,,1682803357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00021485099978235667,0.01889981100021032,772.7024880698308,1.2010000318696257e-06,1760.0,7.0263671875,0.015939611000248988,0.04141309300030116,0.0001,0.003929956999854767,0.0,54.0
64,7,,,1682803357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024117600000863604,0.00021429099979286548,0.01810696700022163,809.3480509129301,1.437000264559174e-06,1792.0,7.010009765625,0.01584303900017403,0.03953799600049024,0.0001,0.002960501999950793,0.0,55.0
65,7,,,1682803357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024206889997913095,0.0002254880000691628,0.018024154999693565,812.6797133292308,1.3339999895833898e-06,1824.0,7.0654296875,0.01618710299999293,0.03937590599980467,0.0001,0.0025171370002681215,0.0,56.0
66,7,,,1682803357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024323510001522664,0.0002233420000266051,0.018111177000264433,799.2182047432452,1.3969997780804988e-06,1856.0,7.320068359375,0.016406212000219966,0.04003912800044418,0.0001,0.002864649000002828,0.0,57.0
67,8,,,1682803358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025255159998778254,0.0002085819996864302,0.018016014999830077,810.6875986355324,1.4750003174412996e-06,1888.0,7.0340576171875,0.016090237999833334,0.03947266499926627,0.0001,0.0026308389997211634,0.0,58.0
68,8,,,1682803358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002583804000096279,0.00020576099996105768,0.018149179000374716,804.6574984047767,1.2390000847517513e-06,1920.0,6.994384765625,0.015977048999957333,0.03976847300054942,0.0001,0.0028514410000752832,0.0,59.0
69,8,,,1682803358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024709160002203134,0.00021026000013080193,0.017960920999939844,807.3515005471212,1.2580003385664895e-06,1952.0,6.9801025390625,0.016154676000041945,0.03963577200056534,0.0001,0.0028377409998938674,0.0,60.0
70,8,,,1682803358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002461190000303759,0.00021743600018453435,0.01796655099997224,815.5203512864177,1.3089997992210556e-06,1984.0,7.052978515625,0.016004731000066386,0.039238751000539196,0.0001,0.0025875340002130542,0.0,61.0
71,8,,,1682803358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025580480000826356,0.00023336000003837398,0.018167362999975012,802.2887693953335,1.3100002433930058e-06,2016.0,6.940673828125,0.015997892000086722,0.03988588800029902,0.0001,0.0029279149998728826,0.0,62.0
72,8,,,1682803358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024838479998834373,0.00023196500023914268,0.018124489999991056,796.3483446620517,1.1319998520775698e-06,2048.0,7.0709228515625,0.016313434000039706,0.04018342000017583,0.0001,0.0030285510001704097,0.0,63.0
73,8,,,1682803358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002494931999990513,0.0002159590003429912,0.017934796000190545,808.8131516161498,1.2870000318798702e-06,2080.0,7.1761474609375,0.016212386999995942,0.03956414400045105,0.0001,0.00270478299989918,0.0,64.0
74,8,,,1682803358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025116870001511415,0.00021119800021551782,0.018034276999969734,811.5830965578828,1.4150000424706377e-06,2112.0,6.9053955078125,0.01607786699969438,0.0394291110001177,0.0001,0.0025926670000444574,0.0,65.0
75,8,,,1682803358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00244505399996342,0.0002134720002686663,0.018041246999928262,813.716658963047,1.4700003703183029e-06,2144.0,7.170654296875,0.01589488399986294,0.03932572800067646,0.0001,0.0027296010002828552,0.0,66.0
76,8,,,1682803358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002491852000275685,0.00026076499989358126,0.018019732000084332,805.2649632430434,1.1669999366858974e-06,2176.0,7.049072265625,0.016178823000245757,0.03973847300039779,0.0001,0.0027861339999617485,0.0,67.0
77,8,,,1682803358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002408684000329231,0.00020972400034224847,0.018087680000007822,812.5159551377742,1.3859998944099061e-06,2208.0,6.975341796875,0.016095365999717615,0.0393838420004613,0.0001,0.002581002000169974,0.0,68.0
78,8,,,1682803358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00244408900016424,0.00021206099972914672,0.01791788699983954,808.542902614597,1.3729995771427639e-06,2240.0,7.234619140625,0.016410124999765685,0.039577367999299895,0.0001,0.002591833000224142,0.0,69.0
79,8,,,1682803358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024678680001670728,0.0002339380002922553,0.018009209999945597,816.7606847553941,1.424999936716631e-06,2272.0,7.1915283203125,0.01597637799977747,0.039179162999971595,0.0001,0.0024903439998524846,0.0,70.0
80,8,,,1682803358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002443277000111266,0.00022909000017534709,0.01791911700001947,809.8475436673791,1.232000158779556e-06,2304.0,7.056884765625,0.01617245199986428,0.039513610000085464,0.0001,0.0027484419997563236,0.0,71.0
81,8,,,1682803358.0,12.866666666666665,0.0,0.39599999999995816,4963.55328,0.39621375316566154,42232.0,0.6564683652729248,891.133952,197.0,3922.870272,0.0,0.0,0.0,9.366666666666665,86679.0,552.4341409953848,204053.17632,2.719744,806.0,0.07799999999997453,5397.909504,0.0,69065.0,3.3,14.499999999999998,17694.728192,84.0,,,,,,,,,,,,,
82,8,,,1682803358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002536303999931988,0.0002208609998888278,0.018158157000016217,795.2511181937181,1.6399999367422424e-06,2336.0,7.076904296875,0.016129660999922635,0.04023886199956905,0.0001,0.003192238999872643,0.0,72.0
83,8,,,1682803358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024727159998292336,0.00023952499986990006,0.018069611999635526,813.6225019117945,1.2059999789926223e-06,2368.0,7.2021484375,0.01596648099985032,0.039330278998932044,0.0001,0.002580738999768073,0.0,73.0
84,8,,,1682803358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025630410000303527,0.00021496899989870144,0.018022130000190373,802.7778924819477,1.306999820371857e-06,2400.0,7.1453857421875,0.016302176999943185,0.039861585999915405,0.0001,0.002757962000032421,0.0,74.0
85,8,,,1682803358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025305590002062672,0.00021205799976087292,0.018091506000018853,804.646208258913,1.1889997040270828e-06,2432.0,6.9344482421875,0.01602966100017511,0.03976903099965057,0.0001,0.0029040579997854366,0.0,75.0
86,9,,,1682803359.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025014289999489847,0.00020125999981246423,0.01797579499998392,817.4416920851999,1.165999947261298e-06,2464.0,7.0811767578125,0.015847975999804476,0.039146522999544686,0.0001,0.002618897000047582,0.0,76.0
