bandwidth/disk_write_sys_bandwidth_MBs,process/memory/data_resident_set_proc_MB,process/memory/virtual_memory_size_proc_MB,_step,cpu/logical_core_count,01_general/minibatch_loss,disk/time/disk_busy_time_sys_s,disk/time/disk_write_time_sys_s,memory/total_memory_sys_MB,disk/counter/disk_read_sys_count,02_timing/dataload_cuda_move_time_s,_runtime,_timestamp,02_timing/step_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,memory/available_memory_sys_MB,cpu/interrupts/ctx_switches_count,disk/counter/disk_write_sys_count,process/memory/dirty_pages_proc_count,01_general/dataset_iteration_count,process/voluntary_proc_ctx_switches,cpu/interrupts/soft_interrupts_count,01_general/step,03_hivemind/global_epoch,memory/used_memory_sys_MB,disk/time/disk_read_time_sys_s,cpu/interrupts/interrupts_count,process/memory/resident_set_size_proc_MB,bandwidth/disk_read_sys_bandwidth_MBs,bandwidth/net_recv_sys_bandwidth_Mbits,process/memory/text_resident_set_proc_MB,03_hivemind/num_peers,02_timing/backward_time_s,02_timing/dataload_time_s,memory/used_memory_sys_percent,process/memory/lib_memory_proc_MB,02_timing/loss_calc_time_s,cpu/load/avg_sys_load_one_min_percent,bandwidth/net_sent_sys_bandwidth_Mbits,cpu/load/avg_sys_load_fifteen_min_percent,01_general/lr,01_general/locally_processed_samples,process/memory/shared_memory_proc_MB,process/involuntary_proc_ctx_switches,cpu/load/avg_sys_load_five_min_percent
0.008163286544421408,0.0,19639.791616,10,,,0.0800000000000125,0.4639999999999418,,2.0,,10,1680985966.0,,,,23699.185664,8984.0,244.0,0.0,,892.0,6019.0,,,5800.42752,0.0009999999999994458,239643.0,6222.774272,0.0,0.009837398007513916,2.654208,,,,24.9,5069.631488,,9.0,0.04563149622433615,6.625,,,2049.363968,43.0,7.249999999999999
0.14291985646404007,0.0,19639.791616,11,,,0.09200000000001296,0.4669999999996435,,2.0,,11,1680985967.0,,,,23697.895424,9182.0,247.0,0.0,,892.0,6118.0,,,5801.71776,0.0009999999999994458,239784.0,6222.774272,0.0,0.0,2.654208,,,,24.9,5069.631488,,9.0,0.0,6.625,,,2049.363968,43.0,7.249999999999999
0.004085661901626445,0.0,19639.791616,12,,,0.09600000000000364,0.4669999999996435,,2.0,,12,1680985968.0,,,,23697.928192,9519.0,248.0,0.0,,892.0,6307.0,,,5801.684992,0.0009999999999994458,240032.0,6222.790656,0.0,0.009120921012308329,2.654208,,,,24.9,5069.631488,,8.375,0.043809148144210545,6.625,,,2049.363968,43.0,7.124999999999999
0.004085867899508138,0.0,19639.791616,13,,,0.10000000000002274,0.4679999999998472,,2.0,,13,1680985969.0,,,,23697.932288,9727.0,249.0,0.0,,892.0,6449.0,,,5801.664512,0.0009999999999994458,240189.0,6222.790656,0.0,0.0004309314097243445,2.654208,,,,24.9,5069.631488,,8.375,0.0004309313516606694,6.625,,,2049.363968,43.0,7.124999999999999
0.004086192485487453,0.0,19639.791616,14,,,0.10400000000001342,0.46899999999914144,,2.0,,14,1680985970.0,,,,23697.98144,9903.0,250.0,0.0,,892.0,6568.0,,,5801.631744,0.0009999999999994458,240320.0,6222.790656,0.0,0.008683159008524254,2.654208,,,,24.9,5069.631488,,8.375,0.041771741175266615,6.625,,,2049.363968,43.0,7.124999999999999
0.004086113763791659,0.0,19639.791616,15,,,0.10800000000000409,0.46999999999934516,,2.0,,15,1680985971.0,,,,23697.850368,10082.0,251.0,0.0,,892.0,6676.0,,,5801.75872,0.0009999999999994458,240439.0,6222.790656,0.0,0.0,2.654208,,,,24.9,5069.631488,,8.375,0.0,6.625,,,2049.363968,43.0,7.124999999999999
0.004085909684631337,0.0,19639.791616,16,,,0.11200000000002319,0.4709999999995489,,2.0,,16,1680985972.0,,,,23697.883136,10294.0,252.0,0.0,,892.0,6813.0,,,5801.725952,0.0009999999999994458,240597.0,6222.790656,0.0,0.008379306960809959,2.654208,,,,24.9,5069.631488,,8.375,0.04229554944058598,6.625,,,2049.363968,43.0,7.124999999999999
0.04493947013442884,0.0,19639.791616,17,,,0.12000000000000455,0.4739999999992506,,2.0,,17,1680985973.0,,,,23697.63328,10581.0,256.0,0.0,,892.0,6976.0,,,5801.971712,0.0009999999999994458,240802.0,6222.790656,0.0,0.05311028292737692,2.654208,,,,24.9,5069.631488,,7.625,0.01686825994034441,6.625,,,2049.363968,43.0,7.000000000000001
0.004086255659412366,0.0,19639.791616,18,,,0.12400000000002365,0.4749999999994543,,2.0,,18,1680985974.0,,,,23697.408,10771.0,257.0,0.0,,892.0,7114.0,,,5802.196992,0.0009999999999994458,240944.0,6222.790656,0.0,0.008691274223899854,2.654208,,,,24.9,5069.631488,,7.625,0.04356012379778018,6.625,,,2049.363968,43.0,7.000000000000001
0.004085393746827165,0.0,19639.791616,19,,,0.132000000000005,0.47599999999965803,,2.0,,19,1680985975.0,,,,23697.408,10966.0,258.0,0.0,,892.0,7235.0,,,5802.192896,0.0009999999999994458,241078.0,6222.790656,0.0,0.0,2.654208,,,,24.9,5069.631488,,7.625,0.0,6.625,,,2049.363968,43.0,7.000000000000001
0.004085332538885285,0.0,19639.791616,20,,,0.14000000000001478,0.47599999999965803,,2.0,,20,1680985976.0,,,,23697.440768,11148.0,259.0,0.0,,892.0,7351.0,,,5802.160128,0.0009999999999994458,241209.0,6222.790656,0.0,0.009056352401242041,2.654208,,,,24.9,5069.631488,,7.625,0.04111663785441585,6.625,,,2049.363968,43.0,7.000000000000001
0.3023354575580051,0.0,19639.791616,21,,,0.14800000000002456,0.5529999999998836,,2.0,,21,1680985977.0,,,,23697.379328,11438.0,306.0,0.0,,892.0,7508.0,,,5802.221568,0.0009999999999994458,241423.0,6222.790656,0.0,0.009607577358012527,2.654208,,,,24.9,5069.664256,,7.625,0.01826556860880757,6.625,,,2049.363968,43.0,7.000000000000001
0.11032541272606,0.0,19639.791616,22,,,0.1560000000000059,0.5559999999995853,,2.0,,22,1680985978.0,,,,23697.334272,12080.0,312.0,0.0,,892.0,7793.0,,,5802.266624,0.0009999999999994458,241890.0,6222.790656,0.0,0.03802810991150142,2.654208,,,,24.9,5069.664256,,7.000000000000001,0.11794699612467992,6.5,,,2049.363968,43.0,6.875000000000001
0.004085698824247111,0.0,19639.791616,23,,,0.160000000000025,0.556999999999789,,2.0,,23,1680985979.0,,,,23697.338368,12344.0,313.0,0.0,,892.0,7927.0,,,5802.266624,0.0009999999999994458,242079.0,6222.790656,0.0,0.004556511807009637,2.654208,,,,24.9,5069.664256,,7.000000000000001,0.02737897008395634,6.5,,,2049.363968,43.0,6.875000000000001
0.0040857221441408485,0.0,19639.791616,24,,,0.1640000000000157,0.5579999999999927,,2.0,,24,1680985980.0,,,,23697.3056,12556.0,314.0,0.0,,892.0,8074.0,,,5802.299392,0.0009999999999994458,242240.0,6222.790656,0.0,0.011945949294123251,2.654208,,,,24.9,5069.664256,,7.000000000000001,0.048573809891798436,6.5,,,2049.363968,43.0,6.875000000000001
0.0040854772985328,0.0,19639.791616,25,,,0.16800000000000637,0.558999999999287,,2.0,,25,1680985981.0,,,,23697.186816,12854.0,315.0,0.0,,892.0,8220.0,,,5802.426368,0.0009999999999994458,242445.0,6222.790656,0.0,0.0033992447726731447,2.654208,,,,24.9,5069.664256,,7.000000000000001,0.021767933724044508,6.5,,,2049.363968,43.0,6.875000000000001
0.004085684249448706,0.0,19639.791616,26,,,0.17200000000002547,0.5599999999994907,,2.0,,26,1680985982.0,,,,23697.252352,13051.0,316.0,0.0,,892.0,8382.0,,,5802.360832,0.0009999999999994458,242612.0,6222.790656,0.0,0.013023118539447725,2.654208,,,,24.9,5069.664256,,7.000000000000001,0.04808658846672918,6.5,,,2049.363968,43.0,6.875000000000001
0.03677312593383563,0.0,19639.791616,27,,,0.18000000000000682,0.5619999999998981,,2.0,,27,1680985983.0,,,,23697.256448,13381.0,319.0,0.0,,892.0,8545.0,,,5802.348544,0.0009999999999994458,242838.0,6222.790656,0.0,0.006136834647016805,2.654208,,,,24.9,5069.664256,,6.5,0.006136834588952632,6.5,,,2049.363968,43.0,6.75
0.00408623136151777,0.0,19639.791616,28,,,0.1880000000000166,0.5619999999998981,,2.0,,28,1680985984.0,,,,23697.321984,13655.0,320.0,0.0,,892.0,8740.0,,,5802.283008,0.0009999999999994458,243061.0,6222.790656,0.0,0.015682508998514717,2.654208,,,,24.9,5069.664256,,6.5,0.04929814673547349,6.5,,,2049.363968,43.0,6.75
0.004085735747535131,0.0,19639.791616,29,,,0.19200000000000728,0.5629999999991924,,2.0,,29,1680985985.0,,,,23697.289216,13869.0,321.0,0.0,,892.0,8858.0,,,5802.31168,0.0009999999999994458,243212.0,6222.790656,0.0,0.0061365835603051045,2.654208,,,,24.9,5069.664256,,6.5,0.0061365835603051045,6.5,,,2049.363968,43.0,6.75
0.0040838874879007055,0.0,19639.791616,30,,,0.19599999999999795,0.5639999999993961,,2.0,,30,1680985986.0,,,,23697.321984,14126.0,322.0,0.0,,892.0,9059.0,,,5802.287104,0.0009999999999994458,243421.0,6222.790656,0.0,0.017324616453570595,2.654208,,,,24.9,5069.664256,,6.5,0.05007547978224816,6.5,,,2049.363968,43.0,6.75
0.0040849323309403805,0.0,19639.791616,31,,,0.20000000000001705,0.5649999999995998,,2.0,,31,1680985987.0,,,,23697.321984,14443.0,323.0,0.0,,892.0,9244.0,,,5802.278912,0.0009999999999994458,243657.0,6222.790656,0.0,0.00789859962681612,2.654208,,,,24.9,5069.664256,,6.5,0.006941193578021524,6.5,,,2049.363968,43.0,6.75
0.04494135107122311,0.0,19639.791616,32,,,0.21600000000000819,0.5670000000000073,,2.0,,32,1680985988.0,,,,23697.38752,14860.0,327.0,0.0,,892.0,9555.0,,,5802.205184,0.0009999999999994458,244020.0,6222.790656,0.0,0.1325179363426475,2.654208,,,,24.9,5069.664256,,7.000000000000001,0.12023726526692588,6.5,,,2049.363968,43.0,6.875000000000001
0.012258364615916896,0.0,19639.791616,33,,,0.22800000000000864,0.5689999999995052,,2.0,,33,1680985989.0,,,,23697.461248,15083.0,330.0,0.0,,892.0,9663.0,,,5802.139648,0.0009999999999994458,244163.0,6222.790656,0.0,0.0027373821998855556,2.654208,,,,24.9,5069.664256,,7.000000000000001,0.005610436449894594,6.5,,,2049.363968,43.0,6.875000000000001
0.004085350997135852,0.0,19639.795712,34,,,0.23199999999999932,0.569999999999709,,2.0,,34,1680985990.0,,,,23697.461248,15345.0,331.0,0.0,,892.0,9843.0,,,5802.139648,0.0009999999999994458,244372.0,6222.811136,0.0,0.0033991396889833437,2.654208,,,,24.9,5069.664256,,7.000000000000001,0.0008777121358030772,6.5,,,2049.363968,43.0,6.875000000000001
0.10623021576432456,0.0,19639.795712,35,,,0.2400000000000091,0.5779999999995198,,2.0,,35,1680985991.0,,,,23697.342464,15630.0,338.0,0.0,,892.0,9996.0,,,5802.262528,0.0009999999999994458,244578.0,6222.811136,0.0,0.01623138961719668,2.654208,,,,24.9,5069.664256,,7.000000000000001,0.06113504225838405,6.5,,,2049.363968,43.0,6.875000000000001
0.004085715342477677,0.0,19639.795712,36,,,0.24399999999999977,0.5779999999995198,,2.0,,36,1680985992.0,,,,23697.342464,15847.0,339.0,0.0,,892.0,10147.0,,,5802.262528,0.0009999999999994458,244752.0,6222.811136,0.0,0.006136552912865363,2.654208,,,,24.9,5069.664256,,7.000000000000001,0.007828294413723477,6.5,,,2049.363968,43.0,6.875000000000001
0.061287683237893846,0.0,19639.795712,37,,,0.2560000000000002,0.5809999999992215,,2.0,,37,1680985993.0,,,,23697.408,16214.0,342.0,0.0,,892.0,10329.0,,,5802.180608,0.0009999999999994458,245013.0,6222.811136,0.0,0.015689008522723556,2.654208,,,,24.9,5069.664256,,7.375,0.04973240129084301,6.625,,,2049.363968,43.0,7.000000000000001
0.07762432709475144,0.0,19639.795712,38,,,0.26400000000001,0.5949999999993452,,2.0,,38,1680985994.0,,,,23697.408,16453.0,354.0,0.0,,892.0,10486.0,,,5802.180608,0.0009999999999994458,245200.0,6222.811136,0.0,0.006136215811231018,2.654208,,,,24.9,5069.664256,,7.375,0.006136215869289335,6.625,,,2049.363968,43.0,7.000000000000001
0.004085921345748485,0.0,19639.795712,39,,,0.2720000000000198,0.5959999999995489,,2.0,,39,1680985995.0,,,,23697.408,16703.0,355.0,0.0,,892.0,10632.0,,,5802.176512,0.0009999999999994458,245386.0,6222.811136,0.0,0.015130677493965015,2.654208,,,,24.9,5069.664256,,7.375,0.04777016632394715,6.625,,,2049.363968,43.0,7.000000000000001
0.004085676476265408,0.0,19639.795712,40,,,0.27600000000001046,0.5969999999997526,,2.0,,40,1680985996.0,,,,23697.375232,17035.0,356.0,0.0,,892.0,10860.0,,,5802.20928,0.0009999999999994458,245647.0,6222.811136,0.0,0.00613649453763652,2.654208,,,,24.9,5069.664256,,7.375,0.00613649453763652,6.625,,,2049.363968,43.0,7.000000000000001
0.004085837772250762,0.0,19639.795712,41,,,0.28000000000000114,0.5969999999997526,,2.0,,41,1680985997.0,,,,23697.408,17337.0,357.0,0.0,,892.0,10995.0,,,5802.176512,0.0009999999999994458,245855.0,6222.811136,0.0,0.014220630689473579,2.654208,,,,24.9,5069.664256,,7.375,0.04891833118961348,6.625,,,2049.363968,43.0,7.000000000000001
0.03677216392641647,0.0,19639.795712,42,,,0.2880000000000109,0.5999999999994543,,2.0,,42,1680985998.0,,,,23697.408,17697.0,360.0,0.0,,892.0,11196.0,,,5802.16832,0.0009999999999994458,246128.0,6222.811136,0.0,0.014795050344426543,2.654208,,,,24.9,5069.664256,,6.75,0.007852389158896638,6.5,,,2049.363968,43.0,6.875000000000001
0.004085129512765263,0.0,19639.795712,43,,,0.2920000000000016,0.600999999999658,,2.0,,43,1680985999.0,,,,23697.408,17946.0,361.0,0.0,,892.0,11358.0,,,5802.160128,0.0009999999999994458,246314.0,6222.811136,0.0,0.013747418270501152,2.654208,,,,24.9,5069.664256,,6.75,0.04373960935122142,6.5,,,2049.363968,43.0,6.875000000000001
0.06128335449854499,0.0,19639.795712,44,,,0.30000000000001137,0.6039999999993597,,2.0,,44,1680986000.0,,,,23697.42848,18177.0,366.0,0.0,,892.0,11515.0,,,5802.151936,0.0009999999999994458,246480.0,6222.811136,0.0,0.006136315040765959,2.654208,,,,24.9,5069.664256,,6.75,0.006136315098825215,6.5,,,2049.363968,43.0,6.875000000000001
0.004085953414163851,0.0,19639.795712,45,,,0.30800000000002115,0.6049999999995634,,2.0,,45,1680986001.0,,,,23697.391616,18446.0,367.0,0.0,,892.0,11665.0,,,5802.217472,0.0009999999999994458,246689.0,6222.811136,0.0,0.01519463923295139,2.654208,,,,24.9,5069.664256,,6.75,0.04777054124881871,6.5,,,2049.363968,43.0,6.875000000000001
0.004085795992227265,0.0,19639.795712,46,,,0.3120000000000118,0.6059999999997672,,2.0,,46,1680986002.0,,,,23697.424384,18718.0,368.0,0.0,,892.0,11817.0,,,5802.184704,0.0009999999999994458,246888.0,6222.811136,0.0,0.005609989459408122,2.654208,,,,24.9,5069.664256,,6.75,0.005609989401345469,6.5,,,2049.363968,43.0,6.875000000000001
0.004086087523900433,0.0,19639.795712,47,,,0.3160000000000025,0.6069999999999709,,2.0,,47,1680986003.0,,,,23697.358848,19188.0,369.0,0.0,,892.0,12058.0,,,5802.246144,0.0009999999999994458,247254.0,6222.811136,0.0,0.08003783546962656,2.654208,,,,24.9,5069.664256,,6.25,0.06855369501070689,6.5,,,2049.363968,43.0,6.75
0.004086072946328706,0.0,19639.795712,48,,,0.3200000000000216,0.6079999999992651,,2.0,,48,1680986004.0,,,,23697.1008,19407.0,370.0,0.0,,892.0,12210.0,,,5802.500096,0.0009999999999994458,247424.0,6222.811136,0.0,0.006137090017085736,2.654208,,,,24.9,5069.664256,,6.25,0.006137090017085736,6.5,,,2049.363968,43.0,6.75
0.036770432429736176,0.0,19639.795712,49,,,0.32800000000000296,0.6099999999996726,,2.0,,49,1680986005.0,,,,23697.104896,19703.0,373.0,0.0,,892.0,12374.0,,,5802.496,0.0009999999999994458,247637.0,6222.811136,0.0,0.015680099792311587,2.654208,,,,24.9,5069.664256,,6.25,0.04854846157461518,6.5,,,2049.363968,43.0,6.75
0.004085275225851421,0.0,19639.795712,50,,,0.33200000000002206,0.6109999999998763,,2.0,,50,1680986006.0,,,,23697.170432,19915.0,374.0,0.0,,892.0,12502.0,,,5802.430464,0.0009999999999994458,247788.0,6222.811136,0.0,0.006135891878324661,2.654208,,,,24.9,5069.664256,,6.25,0.006135891878324661,6.5,,,2049.363968,43.0,6.75
0.004086025326985921,0.0,19639.795712,51,,,0.33600000000001273,0.6119999999991705,,2.0,,51,1680986007.0,,,,23697.207296,20328.0,375.0,0.0,,892.0,12646.0,,,5802.3936,0.0009999999999994458,248051.0,6222.811136,0.0,0.0116435760699238,2.654208,,,,24.9,5069.664256,,6.25,0.0479868560175379,6.5,,,2049.363968,43.0,6.75
0.04494285807168925,0.0,19639.795712,52,,,0.3480000000000132,0.6229999999995925,,2.0,,52,1680986008.0,,,,23697.211392,20688.0,386.0,0.0,,892.0,12811.0,,,5802.3936,0.0009999999999994458,248306.0,6222.811136,0.0,0.002058817007125143,2.654208,,,,24.9,5069.664256,,5.75,0.0005266741221525826,6.5,,,2049.363968,43.0,6.625
0.004085640525677392,0.0,19639.795712,53,,,0.35600000000002296,0.6239999999997963,,2.0,,53,1680986009.0,,,,23697.178624,21458.0,387.0,0.0,,892.0,13079.0,,,5802.430464,0.0009999999999994458,248830.0,6222.811136,0.0,0.0791752447450226,2.654208,,,,24.9,5069.664256,,5.75,0.11729458999221287,6.5,,,2049.363968,43.0,6.625
0.004085570569589798,0.0,19639.795712,54,,,0.36000000000001364,0.625,,2.0,,54,1680986010.0,,,,23697.178624,21670.0,388.0,0.0,,892.0,13235.0,,,5802.430464,0.0009999999999994458,248995.0,6222.811136,0.0,0.007788118863013973,2.654208,,,,24.9,5069.664256,,5.75,0.007931752251956059,6.5,,,2049.363968,43.0,6.625
0.04082647187526493,0.0,19790.856192,55,,,0.3800000000000239,0.626999999999498,,6.0,,55,1680986011.0,,,,23647.264768,22411.0,391.0,0.0,,903.0,13908.0,,,5852.34432,0.0039999999999995595,250010.0,6223.07328,0.25720677282388027,1.5792189652719593,2.654208,,,,25.1,5086.711808,,5.75,0.10764792390136031,6.5,,,2049.445888,43.0,6.625
0.004080688312943521,0.0,19990.253568,56,,,0.38400000000001455,0.6279999999997017,,6.0,0.006412845000113521,56,1680986012.0,,,,23023.886336,25003.0,392.0,0.0,,910.0,16566.0,,,6377.467904,0.0039999999999995595,254818.0,6300.749824,0.0,244.00099575384934,2.654208,,,,27.0,5086.98624,,5.75,0.3734786217319803,6.5,,,2127.040512,44.0,6.625
0.004083315769491354,0.0,20453.56032,57,,,0.39200000000002433,0.6289999999999054,,6.0,,57,1680986013.0,,,,22507.8272,25290.0,393.0,0.0,,910.0,16780.0,,,6893.248512,0.0039999999999995595,255947.0,6483.963904,0.0,0.011276969709047275,2.654208,,,,28.7,5104.889856,,6.25,0.04449378644984617,6.5,,,2306.322432,45.0,6.75
0.004085135341089134,0.0,28628.156416,58,,,0.396000000000015,0.6289999999999054,,6.0,,58,1680986014.0,,2.172682757000075,,22194.876416,25864.0,394.0,0.0,,925.0,17148.0,,,7206.199296,0.0039999999999995595,256990.0,6652.878848,0.0,0.05198973024230604,2.654208,,0.4627651010000591,,29.7,5187.362816,0.00039886799982014054,6.25,0.042766260618694506,6.5,,,2401.030144,46.0,6.75
,,,59,,7.1793212890625,,,,,,58,1680986014.0,3.9569825409998884,,0.11320203699983722,,,,,0.0,,,0.0,0.0,,,,,,,,0.0,,1.2015209329999834,,,,,,,0.0001,32.0,,,
0.008169977333324472,0.0,28609.142784,60,,,0.4040000000000248,0.6309999999994034,,6.0,0.006726000000071508,59,1680986015.0,,0.025828079999882902,,22190.20288,26948.0,396.0,0.0,,951.0,17917.0,,,7210.868736,0.0039999999999995595,258511.0,6653.423616,0.0,26.35859680877475,2.654208,,0.40477915299993583,,29.7,5187.62496,0.0005732609999995475,6.25,0.11700460696954484,6.5,,,2401.415168,49.0,6.75
,,,61,,7.2237548828125,,,,,,59,1680986015.0,0.5553855819998716,,0.11394992500004264,,,,,0.0,,,1.0,0.0,,,,,,,,0.0,,0.003529162999939217,,,,,,,0.0001,64.0,,,
0.08172771801016965,0.0,28628.41856,62,,,0.41200000000000614,0.6349999999993088,,6.0,0.006789576999835845,60,1680986016.0,,0.024241241000027003,0.11338118699995903,22180.27008,28135.0,400.0,0.0,,979.0,18695.0,,,7220.805632,0.0039999999999995595,259899.0,6651.408384,0.0,24.246299378958977,2.654208,,0.39157544300019254,,29.7,5187.62496,0.0005582849998972961,6.25,0.08812067724315721,6.5,,,2399.399936,53.0,6.75
,,,63,,7.1910400390625,,,,,,60,1680986016.0,0.5409514229997967,,,,,,,0.0,,,2.0,0.0,,,,,,,,0.0,,0.0044056899998849985,,,,,,,0.0001,96.0,,,
0.008171708586838727,0.0,28609.142784,64,,,0.4200000000000159,0.6359999999995125,,6.0,0.006652695999946445,61,1680986017.0,,0.026028795999991416,0.11367367299999387,22179.360768,29057.0,402.0,0.0,,989.0,19450.0,,,7221.706752,0.0039999999999995595,261222.0,6651.41248,0.0,22.904405395240982,2.654208,,0.3877750569999989,,29.7,5187.629056,0.0006688879998364428,6.75,0.07288302201440959,6.5,,,2399.387648,54.0,6.875000000000001
,,,65,,7.15283203125,,,,,,61,1680986017.0,0.5384946179999588,,,,,,,0.0,,,3.0,0.0,,,,,,,,1.0,,0.003695508000191694,,,,,,,0.0001,128.0,,,
0.008172272233114826,0.0,28609.142784,66,,,0.43200000000001637,0.63799999999992,,6.0,0.0067707270000028075,62,1680986018.0,,0.029105558000082965,0.11430426399988391,22176.694272,30050.0,404.0,0.0,,1009.0,20296.0,,,7224.373248,0.0039999999999995595,262604.0,6651.486208,0.0,30.350885323589907,2.654208,,0.3877131300000656,,29.7,5187.629056,0.000694346000045698,6.75,0.06977556260928208,6.5,,,2399.449088,56.0,6.875000000000001
,,,67,,7.0352783203125,,,,,,62,1680986018.0,0.5427494140001272,,,,,,,0.0,,,4.0,0.0,,,,,,,,1.0,,0.004161389000046256,,,,,,,0.0001,160.0,,,
0.10214754775023938,0.0,28609.404928,68,,,0.4440000000000168,0.6419999999998254,,6.0,0.006813356000066051,63,1680986019.0,,0.025336822000099346,0.11407796100002088,22177.931264,30895.0,409.0,0.0,,1026.0,21129.0,,,7223.136256,0.0039999999999995595,263951.0,6651.424768,0.0,31.33918686094355,2.654208,,0.3931750170002033,,29.7,5187.8912,0.0006576010000571841,6.75,0.05286135597257038,6.5,,,2399.387648,57.0,6.875000000000001
,,,69,,7.1495361328125,,,,,,63,1680986019.0,0.5443544970005405,,,,,,,0.0,,,5.0,0.0,,,,,,,,1.0,,0.004293740000093749,,,,,,,0.0001,192.0,,,
